,date,oven_id,layer_id,lamp_id,anomaly_accumulation_hour,water_volumn,Temperature_A,Temperature_B,lamp_special_rartio,power(other),power(lamp_1_2_60_61_62_63_121_122),power_count,anomaly_total_number
64,2022-05-13,1D0,2,2_83_119,7014,10.0,23.45,24.0,0.3333333333333333,70.5,74.5,71.83333333333334,3
65,2022-05-13,1D0,5,40_66_119,6903,10.0,25.3,24.7,0.0,65.5,69.5,65.5,3
66,2022-05-16,1D0,6,28_51_115,6834,10.0,25.1,25.3,0.0,65.5,69.5,65.5,3
67,2022-05-17,1D0,2,71_113_115,7095,10.0,23.45,24.0,0.0,70.5,74.5,70.5,3
68,2022-05-17,1D0,11,40_89_102,6704,11.0,26.85,26.5,0.0,65.5,69.5,65.5,3
69,2022-05-18,1D0,7,56_87_99,7009,10.0,25.45,25.3,0.0,70.5,74.5,70.5,3
70,2022-05-21,1D0,10,31_43_51,6787,11.0,26.85,26.4,0.0,65.5,69.5,65.5,3
71,2022-05-23,1D0,2,108,7166,10.0,23.45,24.0,0.0,70.5,74.5,70.5,1
72,2022-05-23,1D0,3,55_81_85_87,7246,10.0,24.05,24.6,0.0,70.5,74.5,70.5,4
73,2022-05-23,1D0,15,45_76_86,6535,11.0,26.0,26.65,0.0,65.5,69.5,65.5,3
74,2022-05-23,1D0,18,42_60_104,6415,11.0,26.7,26.85,0.3333333333333333,63.5,67.5,64.83333333333334,3
75,2022-05-24,1D0,1,35_40_105,6780,10.0,23.35,23.700000000000003,0.0,65.5,69.5,65.5,3
76,2022-05-24,1D0,14,37_51_108,6642,11.0,26.55,27.0,0.0,65.5,69.5,65.5,3
77,2022-05-25,1D0,4,34_100,7131,10.0,24.85,24.6,0.0,70.5,74.5,70.5,2
78,2022-05-28,1D0,12,6_42_49,6741,11.0,27.45,26.549999999999997,0.0,65.5,69.5,65.5,3
79,2022-05-29,1D0,1,84_107,6873,10.0,23.35,23.700000000000003,0.0,65.5,69.5,65.5,2
80,2022-05-29,1D0,5,81_107,7201,10.0,25.3,24.7,0.0,70.5,74.5,70.5,2
81,2022-05-29,1D0,16,14_55_60,6503,11.0,26.25,26.45,0.3333333333333333,65.5,69.5,66.83333333333334,3
82,2022-05-30,1D0,17,10_106_108,6493,11.0,26.5,26.9,0.0,63.5,67.5,63.5,3
83,2022-05-31,1D0,2,43_47_113,7311,10.0,23.45,24.0,0.0,70.5,74.5,70.5,3
84,2022-05-31,1D0,13,25_75_89,6792,11.0,27.0,26.7,0.0,65.5,69.5,65.5,3
85,2022-05-31,1D0,17,118,6493,11.0,26.5,26.9,0.0,63.5,67.5,63.5,1
86,2022-06-01,1D0,6,19_27,7139,10.0,25.1,25.3,0.0,70.5,74.5,70.5,2
87,2022-06-02,1D0,10,26_96_117,7004,11.0,26.85,26.4,0.0,70.5,74.5,70.5,3
88,2022-06-02,1D0,14,41_54_78,6814,11.0,26.55,27.0,0.0,65.5,69.5,65.5,3
89,2022-06-02,1D0,17,107_109,6493,11.0,26.5,26.9,0.0,63.5,67.5,63.5,2
90,2022-06-06,1D0,6,6_24_86,7236,10.0,25.1,25.3,0.0,70.5,74.5,70.5,3
91,2022-06-06,1D0,19,20_87_89_120,6474,11.0,27.5,26.8,0.0,63.5,67.5,63.5,4
92,2022-06-07,1D0,2,12_119,7431,10.0,23.45,24.0,0.0,70.5,74.5,70.5,2
93,2022-06-07,1D0,15,40_90_102,6812,11.0,26.0,26.65,0.0,65.5,69.5,65.5,3
94,2022-06-07,1D0,17,13,6492,11.0,26.5,26.9,0.0,63.5,67.5,63.5,1
95,2022-06-10,1D0,5,8_65,7430,10.0,25.3,24.7,0.0,70.5,74.5,70.5,2
96,2022-06-10,1D0,11,2_32_52,7138,11.0,26.85,26.5,0.3333333333333333,70.5,74.5,71.83333333333334,3
97,2022-06-11,1D0,2,68_70_93,7517,10.0,23.45,24.0,0.0,70.5,74.5,70.5,3
98,2022-06-13,1D0,6,10_11_117,7386,10.0,25.1,25.3,0.0,70.5,74.5,70.5,3
99,2022-06-13,1D0,12,13_38_87,7039,11.0,27.45,26.549999999999997,0.0,70.5,74.5,70.5,3
100,2022-06-14,1D0,13,21_47_51,7057,11.0,27.0,26.7,0.0,70.5,74.5,70.5,3
101,2022-06-15,1D0,1,47_65,7200,10.0,23.35,23.700000000000003,0.0,70.5,74.5,70.5,2
102,2022-06-15,1D0,5,50_92,7515,10.0,25.3,24.7,0.0,70.5,74.5,70.5,2
103,2022-06-15,1D0,16,10_47,6828,11.0,26.25,26.45,0.0,65.5,69.5,65.5,2
104,2022-06-18,1D0,3,31_64_102,7743,10.0,24.05,24.6,0.0,70.5,74.5,70.5,3
105,2022-06-20,1D0,14,19_47_70,7128,11.0,26.55,27.0,0.0,70.5,74.5,70.5,3
106,2022-06-21,1D0,8,20_73,6915,10.0,25.1,24.7,0.0,65.5,69.5,65.5,2
107,2022-06-23,1D0,4,73_121,7684,10.0,24.85,24.6,0.5,70.5,74.5,72.5,2
108,2022-06-24,1D0,13,19_27_119,7233,11.0,27.0,26.7,0.0,70.5,74.5,70.5,3
109,2022-06-24,1D0,18,8_31_36,7023,11.0,26.7,26.85,0.0,70.5,74.5,70.5,3
110,2022-06-25,1D0,11,72_85_113,7416,11.0,26.85,26.5,0.0,70.5,74.5,70.5,3
111,2022-06-25,1D0,12,3_73_89_112,7239,11.0,27.45,26.549999999999997,0.0,70.5,74.5,70.5,4
112,2022-06-25,1D0,17,17_93_111,6832,11.0,26.5,26.9,0.0,65.5,69.5,65.5,3
113,2022-06-28,1D0,11,30_87_100,7452,11.0,26.85,26.5,0.0,70.5,74.5,70.5,3
114,2022-07-04,1D0,1,45_96,7472,10.0,23.35,23.700000000000003,0.0,70.5,74.5,70.5,2
115,2022-07-04,1D0,2,36,7839,10.0,23.45,24.0,0.0,70.5,74.5,70.5,1
116,2022-07-04,1D0,4,12_104_118,7791,10.0,24.85,24.6,0.0,70.5,74.5,70.5,3
117,2022-07-04,1D0,6,68_98_102,7658,10.0,25.1,25.3,0.0,70.5,74.5,70.5,3
118,2022-07-05,1D0,16,51_87,7108,11.0,26.25,26.45,0.0,70.5,74.5,70.5,2
119,2022-07-06,1D0,2,46_55,7875,10.0,23.45,24.0,0.0,70.5,74.5,70.5,2
120,2022-07-06,1D0,13,13_79_118,7352,11.0,27.0,26.7,0.0,70.5,74.5,70.5,3
121,2022-07-07,1D0,9,43_58,7753,10.5,25.95,25.299999999999997,0.0,70.5,74.5,70.5,2
122,2022-07-08,1D0,11,16_51_115,7756,11.0,26.85,26.5,0.0,70.5,74.5,70.5,3
123,2022-07-08,1D0,14,45_62,7368,11.0,26.55,27.0,0.5,70.5,74.5,72.5,2
124,2022-07-12,1D0,1,52_112,7569,10.0,23.35,23.700000000000003,0.0,70.5,74.5,70.5,2
125,2022-07-12,1D0,8,51_71,7173,10.0,25.1,24.7,0.0,70.5,74.5,70.5,2
126,2022-07-14,1D0,14,26_56_100,7398,11.0,26.55,27.0,0.0,70.5,74.5,70.5,3
127,2022-07-16,1D0,5,37_102,7928,10.0,25.3,24.7,0.0,70.5,74.5,70.5,2
128,2022-07-18,1D0,2,51_99_100,8010,10.0,23.45,24.0,0.0,75.5,79.5,75.5,3
129,2022-07-18,1D0,15,100_113_119,7389,11.0,26.0,26.65,0.0,70.5,74.5,70.5,3
130,2022-07-18,1D0,16,19_76_106,7255,11.0,26.25,26.45,0.0,70.5,74.5,70.5,3
131,2022-07-19,1D0,1,1_51_66_105,7647,10.0,23.35,23.700000000000003,0.25,70.5,74.5,71.5,4
132,2022-07-19,1D0,12,1_10_76_81,7493,11.0,27.45,26.549999999999997,0.25,70.5,74.5,71.5,4
133,2022-07-19,1D0,17,21_47,7063,11.0,26.5,26.9,0.0,70.5,74.5,70.5,2
134,2022-07-19,1D0,19,13_33_77,7053,11.0,27.5,26.8,0.0,70.5,74.5,70.5,3
135,2022-07-23,1D0,4,17_88,7992,10.0,24.85,24.6,0.0,70.5,74.5,70.5,2
136,2022-07-30,1D0,7,31_54_117,8021,10.0,25.45,25.3,0.0,75.5,79.5,75.5,3
137,2022-07-30,1D0,13,43_81_100,7553,11.0,27.0,26.7,0.0,70.5,74.5,70.5,3
138,2022-07-30,1D0,17,70_106,7081,11.0,26.5,26.9,0.0,70.5,74.5,70.5,2
139,2022-07-30,1D0,18,53_87_111,7321,11.0,26.7,26.85,0.0,70.5,74.5,70.5,3
140,2022-08-03,1D0,9,25_27_30,7989,10.5,25.95,25.299999999999997,0.0,70.5,74.5,70.5,3
141,2022-08-03,1D0,14,2_90,7523,11.0,26.55,27.0,0.5,70.5,74.5,72.5,2
142,2022-08-06,1D0,3,38_83,8283,10.0,24.05,24.6,0.0,75.5,79.5,75.5,2
143,2022-08-06,1D0,4,21_52_77,8106,10.0,24.85,24.6,0.0,75.5,79.5,75.5,3
144,2022-08-08,1D0,1,28_32_75,7799,10.0,23.35,23.700000000000003,0.0,70.5,74.5,70.5,3
145,2022-08-10,1D0,12,54_66_120,8045,11.0,27.45,26.549999999999997,0.0,75.5,79.5,75.5,3
146,2022-08-13,1D0,2,56_79_85,8257,10.0,23.45,24.0,0.0,75.5,79.5,75.5,3
147,2022-08-13,1D0,8,2_52,7469,10.0,25.1,24.7,0.5,70.5,74.5,72.5,2
148,2022-08-13,1D0,9,60_83,8045,10.5,25.95,25.299999999999997,0.5,75.5,79.5,77.5,2
149,2022-08-13,1D0,15,38_81_118,7584,11.0,26.0,26.65,0.0,70.5,74.5,70.5,3
150,2022-08-15,1D0,1,80_98_104,7905,10.0,23.35,23.700000000000003,0.0,70.5,74.5,70.5,3
151,2022-08-15,1D0,10,17_67,7951,11.0,26.85,26.4,0.0,70.5,74.5,70.5,2
152,2022-08-15,1D0,13,8_67_121,7712,11.0,27.0,26.7,0.3333333333333333,70.5,74.5,71.83333333333334,3
153,2022-08-15,1D0,17,34_42_74,7249,11.0,26.5,26.9,0.0,70.5,74.5,70.5,3
154,2022-08-22,1D0,18,13_17_102,7531,11.0,26.7,26.85,0.0,70.5,74.5,70.5,3
155,2022-08-24,1D0,1,62_73,7959,10.0,23.35,23.700000000000003,0.5,70.5,74.5,72.5,2
156,2022-08-26,1D0,6,54_70_85_105,8174,10.0,25.1,25.3,0.0,75.5,79.5,75.5,4
157,2022-08-31,1D0,5,100,8329,10.0,25.3,24.7,0.0,75.5,79.5,75.5,1
