,date,oven_id,layer_id,lamp_id,anomaly_accumulation_hour,water_volumn,Temperature_A,Temperature_B,lamp_special_rartio,power(other),power(lamp_1_2_60_61_62_63_121_122),power_count,anomaly_total_number
61,2022-04-11,1B0,9,15_39,7002,10.0,27.0,26.4,0.0,70.5,74.5,70.5,2
62,2022-04-14,1B0,4,10_82,6632,11.0,24.950000000000003,25.1,0.0,65.5,69.5,65.5,2
63,2022-04-14,1B0,5,39_89,6996,11.0,24.950000000000003,24.15,0.0,65.5,69.5,65.5,2
64,2022-04-16,1B0,12,100_51_42,7108,11.0,27.299999999999997,26.45,0.0,70.5,74.5,70.5,3
65,2022-04-18,1B0,8,8_41_58,7270,10.0,26.45,25.75,0.0,70.5,74.5,70.5,3
66,2022-04-18,1B0,14,24_67_75,7025,11.0,26.95,26.4,0.0,70.5,74.5,70.5,3
67,2022-04-20,1B0,9,62_54,7147,10.0,27.0,26.4,0.5,70.5,74.5,72.5,2
68,2022-04-20,1B0,15,47_87_107,7116,11.0,26.549999999999997,26.8,0.0,70.5,74.5,70.5,3
69,2022-04-22,1B0,1,55_64,7559,11.0,23.75,23.799999999999997,0.0,70.5,74.5,70.5,2
70,2022-04-22,1B0,6,19_30_43,7399,11.0,24.950000000000003,24.450000000000003,0.0,70.5,74.5,70.5,3
71,2022-04-22,1B0,9,1_23,7183,10.0,27.0,26.4,0.5,70.5,74.5,72.5,2
72,2022-04-22,1B0,16,43_83_79,7155,11.0,28.9,26.700000000000003,0.0,70.5,74.5,70.5,3
73,2022-04-22,1B0,18,56_66_75,7018,11.0,26.25,27.2,0.0,70.5,74.5,70.5,3
74,2022-04-24,1B0,2,15_95_77,6203,11.0,23.85,22.75,0.0,63.5,67.5,63.5,3
75,2022-04-24,1B0,3,43_6_67,7599,11.0,24.15,24.4,0.0,70.5,74.5,70.5,3
76,2022-04-24,1B0,4,80,6829,11.0,24.950000000000003,25.1,0.0,65.5,69.5,65.5,1
77,2022-04-24,1B0,17,58_17_101,7220,11.0,28.25,27.0,0.0,70.5,74.5,70.5,3
78,2022-04-26,1B0,4,112,6846,11.0,24.950000000000003,25.1,0.0,65.5,69.5,65.5,1
79,2022-04-26,1B0,11,20_55_60,7340,11.0,28.25,25.9,0.3333333333333333,70.5,74.5,71.83333333333334,3
80,2022-04-26,1B0,13,36_17_66,7332,11.0,27.7,26.4,0.0,70.5,74.5,70.5,3
81,2022-04-28,1B0,10,60_75_93,7488,11.0,27.85,25.9,0.3333333333333333,70.5,74.5,71.83333333333334,3
82,2022-04-28,1B0,15,15_74_104,7255,11.0,26.549999999999997,26.8,0.0,70.5,74.5,70.5,3
83,2022-04-29,1B0,2,15_89_113,6293,11.0,23.85,22.75,0.0,63.5,67.5,63.5,3
84,2022-04-29,1B0,6,27_32_63_117,7534,11.0,24.950000000000003,24.450000000000003,0.25,70.5,74.5,71.5,4
85,2022-04-29,1B0,8,5_53_85,7469,10.0,26.45,25.75,0.0,70.5,74.5,70.5,3
86,2022-05-02,1B0,1,45_71,7703,11.0,23.75,23.799999999999997,0.0,70.5,74.5,70.5,2
87,2022-05-02,1B0,5,68_105,7333,11.0,24.950000000000003,24.15,0.0,70.5,74.5,70.5,2
88,2022-05-02,1B0,12,34_40,7417,11.0,27.299999999999997,26.45,0.0,70.5,74.5,70.5,2
89,2022-05-02,1B0,16,81_96_110,7330,11.0,28.9,26.700000000000003,0.0,70.5,74.5,70.5,3
90,2022-05-04,1B0,10,15_37_117,7565,11.0,27.85,25.9,0.0,70.5,74.5,70.5,3
91,2022-05-04,1B0,15,55_77_98,7350,11.0,26.549999999999997,26.8,0.0,70.5,74.5,70.5,3
92,2022-05-04,1B0,17,40_102_17,7406,11.0,28.25,27.0,0.0,70.5,74.5,70.5,3
93,2022-05-06,1B0,1,43_60,7775,11.0,23.75,23.799999999999997,0.5,70.5,74.5,72.5,2
94,2022-05-06,1B0,3,21_81_107,7817,11.0,24.15,24.4,0.0,70.5,74.5,70.5,3
95,2022-05-06,1B0,5,23_107_115,7392,11.0,24.950000000000003,24.15,0.0,70.5,74.5,70.5,3
96,2022-05-09,1B0,2,25_91_97,6486,11.0,23.85,22.75,0.0,63.5,67.5,63.5,3
97,2022-05-09,1B0,8,87_106,7624,10.0,26.45,25.75,0.0,70.5,74.5,70.5,2
98,2022-05-09,1B0,9,50_113,7483,10.0,27.0,26.4,0.0,70.5,74.5,70.5,2
99,2022-05-11,1B0,1,17_75,7872,11.0,23.75,23.799999999999997,0.0,70.5,74.5,70.5,2
100,2022-05-11,1B0,3,15_113,7886,11.0,24.15,24.4,0.0,70.5,74.5,70.5,2
101,2022-05-13,1B0,2,38_46_58,6554,11.0,23.85,22.75,0.0,65.5,69.5,65.5,3
102,2022-05-13,1B0,4,117,7029,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
103,2022-05-15,1B0,4,109,7064,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
104,2022-05-15,1B0,11,23_39_70,7705,11.0,28.25,25.9,0.0,70.5,74.5,70.5,3
105,2022-05-15,1B0,12,36_107,7668,11.0,27.299999999999997,26.45,0.0,70.5,74.5,70.5,2
106,2022-05-17,1B0,6,24_41_87,7876,11.0,24.950000000000003,24.450000000000003,0.0,70.5,74.5,70.5,3
107,2022-05-17,1B0,7,24_68_117,7614,11.0,25.05,24.85,0.0,70.5,74.5,70.5,3
108,2022-05-17,1B0,8,13_55_118,7774,10.0,26.45,25.75,0.0,70.5,74.5,70.5,3
109,2022-05-18,1B0,10,79_113_116,7822,11.0,27.85,25.9,0.0,70.5,74.5,70.5,3
110,2022-05-20,1B0,1,3_40,8038,11.0,23.75,23.799999999999997,0.0,75.5,79.5,75.5,2
111,2022-05-21,1B0,8,17_110_119,7846,10.0,26.45,25.75,0.0,70.5,74.5,70.5,3
112,2022-05-21,1B0,9,21_28_87,7722,10.0,27.0,26.4,0.0,70.5,74.5,70.5,3
113,2022-05-21,1B0,10,13_76_101,7879,11.0,27.85,25.9,0.0,70.5,74.5,70.5,3
114,2022-05-23,1B0,3,23_95_121,8117,11.0,24.15,24.4,0.3333333333333333,75.5,79.5,76.83333333333334,3
115,2022-05-23,1B0,15,26_51_58,7699,11.0,26.549999999999997,26.8,0.0,70.5,74.5,70.5,3
116,2022-05-23,1B0,16,53_119,7713,11.0,28.9,26.700000000000003,0.0,70.5,74.5,70.5,2
117,2022-05-23,1B0,17,21_111_119,7749,11.0,28.25,27.0,0.0,70.5,74.5,70.5,3
118,2022-05-23,1B0,18,50_70_119,7579,11.0,26.25,27.2,0.0,70.5,74.5,70.5,3
119,2022-05-24,1B0,2,13_44,6772,11.0,23.85,22.75,0.0,65.5,69.5,65.5,2
120,2022-05-25,1B0,4,106,7223,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
121,2022-05-25,1B0,7,77_100,8032,11.0,25.05,24.85,0.0,75.5,79.5,75.5,2
122,2022-05-28,1B0,4,57,7260,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
123,2022-05-28,1B0,9,72_73,7867,10.0,27.0,26.4,0.0,70.5,74.5,70.5,2
124,2022-05-29,1B0,1,2_83_99,8206,11.0,23.75,23.799999999999997,0.3333333333333333,75.5,79.5,76.83333333333334,3
125,2022-05-29,1B0,3,85_109,8223,11.0,24.15,24.4,0.0,75.5,79.5,75.5,2
126,2022-05-29,1B0,9,6_31,7876,10.0,27.0,26.4,0.0,70.5,74.5,70.5,2
127,2022-05-29,1B0,18,47_92_98,7689,11.0,26.25,27.2,0.0,70.5,74.5,70.5,3
128,2022-05-30,1B0,11,108,7992,11.0,28.25,25.9,0.0,70.5,74.5,70.5,1
129,2022-05-30,1B0,13,40_43_46,7972,11.0,27.7,26.4,0.0,70.5,74.5,70.5,3
130,2022-05-30,1B0,15,5_43_109,7829,11.0,26.549999999999997,26.8,0.0,70.5,74.5,70.5,3
131,2022-05-30,1B0,17,19_31_46,7877,11.0,28.25,27.0,0.0,70.5,74.5,70.5,3
132,2022-05-31,1B0,11,65_68,7998,11.0,28.25,25.9,0.0,70.5,74.5,70.5,2
133,2022-05-31,1B0,12,31_45_55,7982,11.0,27.299999999999997,26.45,0.0,70.5,74.5,70.5,3
134,2022-06-01,1B0,2,55,6934,11.0,23.85,22.75,0.0,65.5,69.5,65.5,1
135,2022-06-02,1B0,14,5_34_38,7896,11.0,26.95,26.4,0.0,70.5,74.5,70.5,3
136,2022-06-04,1B0,5,10_28_91,7941,11.0,24.950000000000003,24.15,0.0,70.5,74.5,70.5,3
137,2022-06-04,1B0,6,25_83_92,8239,11.0,24.950000000000003,24.450000000000003,0.0,75.5,79.5,75.5,3
138,2022-06-06,1B0,2,38_59,7012,11.0,23.85,22.75,0.0,70.5,74.5,70.5,2
139,2022-06-06,1B0,10,21_97_104,8171,11.0,27.85,25.9,0.0,75.5,79.5,75.5,3
140,2022-06-06,1B0,11,31_54_102,8103,11.0,28.25,25.9,0.0,75.5,79.5,75.5,3
141,2022-06-06,1B0,14,26_45_74,7959,11.0,26.95,26.4,0.0,70.5,74.5,70.5,3
142,2022-06-06,1B0,16,66_102_106,7994,11.0,28.9,26.700000000000003,0.0,70.5,74.5,70.5,3
143,2022-06-06,1B0,17,20_80_98,8014,11.0,28.25,27.0,0.0,75.5,79.5,75.5,3
144,2022-06-07,1B0,4,102,7450,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
145,2022-06-08,1B0,1,6_30_83,8407,11.0,23.75,23.799999999999997,0.0,75.5,79.5,75.5,3
146,2022-06-09,1B0,4,16,7487,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
147,2022-06-09,1B0,8,26_79,8221,10.0,26.45,25.75,0.0,75.5,79.5,75.5,2
148,2022-06-09,1B0,9,106,8100,10.0,27.0,26.4,0.0,75.5,79.5,75.5,1
149,2022-06-10,1B0,9,24_102,8119,10.0,27.0,26.4,0.0,75.5,79.5,75.5,2
150,2022-06-10,1B0,14,42_92_108,8023,11.0,26.95,26.4,0.0,75.5,79.5,75.5,3
151,2022-06-11,1B0,3,65_76,8502,11.0,24.15,24.4,0.0,75.5,79.5,75.5,2
152,2022-06-11,1B0,7,64_97_104,8114,11.0,25.05,24.85,0.0,75.5,79.5,75.5,3
153,2022-06-11,1B0,8,49_95_105,8266,10.0,26.45,25.75,0.0,75.5,79.5,75.5,3
154,2022-06-11,1B0,9,10_59_108,8136,10.0,27.0,26.4,0.0,75.5,79.5,75.5,3
155,2022-06-11,1B0,15,6_19_57,8064,11.0,26.549999999999997,26.8,0.0,75.5,79.5,75.5,3
156,2022-06-14,1B0,5,15_21_100,8127,11.0,24.950000000000003,24.15,0.0,75.5,79.5,75.5,3
157,2022-06-14,1B0,10,58_86_88,8335,11.0,27.85,25.9,0.0,75.5,79.5,75.5,3
158,2022-06-14,1B0,11,24_43_81,8222,11.0,28.25,25.9,0.0,75.5,79.5,75.5,3
159,2022-06-15,1B0,6,15_96,8458,11.0,24.950000000000003,24.450000000000003,0.0,75.5,79.5,75.5,2
160,2022-06-15,1B0,9,66_90,8203,10.0,27.0,26.4,0.0,75.5,79.5,75.5,2
161,2022-06-16,1B0,2,76_87_89,7212,11.0,23.85,22.75,0.0,70.5,74.5,70.5,3
162,2022-06-16,1B0,4,26,7606,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
163,2022-06-16,1B0,14,2_22_59,8118,11.0,26.95,26.4,0.3333333333333333,75.5,79.5,76.83333333333334,3
164,2022-06-17,1B0,9,34_81,8233,10.0,27.0,26.4,0.0,75.5,79.5,75.5,2
165,2022-06-18,1B0,5,1_25_43,8163,11.0,24.950000000000003,24.15,0.3333333333333333,75.5,79.5,76.83333333333334,3
166,2022-06-18,1B0,16,15_31_105,8214,11.0,28.9,26.700000000000003,0.0,75.5,79.5,75.5,3
167,2022-06-20,1B0,3,9_24_40,8642,11.0,24.15,24.4,0.0,75.5,79.5,75.5,3
168,2022-06-20,1B0,5,109_111_121,8221,11.0,24.950000000000003,24.15,0.3333333333333333,75.5,79.5,76.83333333333334,3
169,2022-06-20,1B0,8,34_45,8391,10.0,26.45,25.75,0.0,75.5,79.5,75.5,2
170,2022-06-20,1B0,15,30_93_108,8214,11.0,26.549999999999997,26.8,0.0,75.5,79.5,75.5,3
171,2022-06-22,1B0,7,10_17_51,8039,11.0,25.05,24.85,0.0,75.5,79.5,75.5,3
172,2022-06-22,1B0,11,51_118,8358,11.0,28.25,25.9,0.0,75.5,79.5,75.5,2
173,2022-06-23,1B0,2,29_117,7335,11.0,23.85,22.75,0.0,70.5,74.5,70.5,2
174,2022-06-23,1B0,12,27_119,8434,11.0,27.299999999999997,26.45,0.0,75.5,79.5,75.5,2
175,2022-06-23,1B0,13,42_93_107,8486,11.0,27.7,26.4,0.0,75.5,79.5,75.5,3
176,2022-06-23,1B0,17,41_60_68,8338,11.0,28.25,27.0,0.3333333333333333,75.5,79.5,76.83333333333334,3
177,2022-06-24,1B0,8,21_92_121,8459,10.0,26.45,25.75,0.3333333333333333,75.5,79.5,76.83333333333334,3
178,2022-06-25,1B0,4,114_116,7755,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,2
179,2022-06-27,1B0,6,35_106_108_111,8343,11.0,24.950000000000003,24.450000000000003,0.0,75.5,79.5,75.5,4
180,2022-06-27,1B0,14,36_65_83,8361,11.0,26.95,26.4,0.0,75.5,79.5,75.5,3
181,2022-06-27,1B0,15,13_45_106,8337,11.0,26.549999999999997,26.8,0.0,75.5,79.5,75.5,3
182,2022-06-28,1B0,2,3_65_79,7419,11.0,23.85,22.75,0.0,70.5,74.5,70.5,3
183,2022-06-28,1B0,5,66_67_78,8345,11.0,24.950000000000003,24.15,0.0,75.5,79.5,75.5,3
184,2022-07-04,1B0,1,49_111,8742,11.0,23.75,23.799999999999997,0.0,75.5,79.5,75.5,2
185,2022-07-04,1B0,3,45_78,8820,11.0,24.15,24.4,0.0,75.5,79.5,75.5,2
186,2022-07-04,1B0,12,5_116,8554,11.0,27.299999999999997,26.45,0.0,75.5,79.5,75.5,2
187,2022-07-05,1B0,4,40_43,7852,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,2
188,2022-07-05,1B0,7,82_96,8472,11.0,25.05,24.85,0.0,75.5,79.5,75.5,2
189,2022-07-05,1B0,16,8_32_45,8462,11.0,28.9,26.700000000000003,0.0,75.5,79.5,75.5,3
190,2022-07-05,1B0,18,53_58_63,8318,11.0,26.25,27.2,0.3333333333333333,75.5,79.5,76.83333333333334,3
191,2022-07-07,1B0,2,17_104,7964,11.0,23.85,22.75,0.0,70.5,74.5,70.5,2
192,2022-07-07,1B0,8,6_37_48,7706,10.0,26.45,25.75,0.0,70.5,74.5,70.5,3
193,2022-07-08,1B0,5,51_86_87_88,8462,11.0,24.950000000000003,24.15,0.0,75.5,79.5,75.5,4
194,2022-07-08,1B0,9,5_20,8547,10.0,27.0,26.4,0.0,75.5,79.5,75.5,2
195,2022-07-12,1B0,4,38,7935,11.0,24.950000000000003,25.1,0.0,70.5,74.5,70.5,1
196,2022-07-12,1B0,11,28_34,8621,11.0,28.25,25.9,0.0,75.5,79.5,75.5,2
197,2022-07-14,1B0,1,53_100,8879,11.0,23.75,23.799999999999997,0.0,75.5,79.5,75.5,2
198,2022-07-14,1B0,7,107,8558,11.0,25.05,24.85,0.0,75.5,79.5,75.5,1
199,2022-07-14,1B0,15,2_25_100,8522,11.0,26.549999999999997,26.8,0.3333333333333333,75.5,79.5,76.83333333333334,3
200,2022-07-14,1B0,17,26_38_55,8592,11.0,28.25,27.0,0.0,75.5,79.5,75.5,3
201,2022-07-18,1B0,3,64_91,7003,11.0,24.15,24.4,0.0,70.5,74.5,70.5,2
202,2022-07-18,1B0,7,17,8659,11.0,25.05,24.85,0.0,75.5,79.5,75.5,1
203,2022-07-18,1B0,11,50_65_111,8692,11.0,28.25,25.9,0.0,75.5,79.5,75.5,3
204,2022-07-30,1B0,5,22_88,8654,11.0,24.950000000000003,24.15,0.0,75.5,79.5,75.5,2
205,2022-07-30,1B0,12,24_28,8774,11.0,27.299999999999997,26.45,0.0,75.5,79.5,75.5,2
206,2022-07-30,1B0,19,40_100_113,4085,11.0,26.9,27.2,0.0,55.5,59.5,55.5,3
207,2022-08-03,1B0,10,10_24_56,8966,11.0,27.85,25.9,0.0,75.5,79.5,75.5,3
208,2022-08-03,1B0,13,6_85_121,8922,11.0,27.7,26.4,0.3333333333333333,75.5,79.5,76.83333333333334,3
209,2022-08-06,1B0,3,92_103,9172,11.0,24.15,24.4,0.0,80.5,84.5,80.5,2
210,2022-08-06,1B0,4,9_49,8136,11.0,24.950000000000003,25.1,0.0,75.5,79.5,75.5,2
211,2022-08-06,1B0,12,75_89,8853,11.0,27.299999999999997,26.45,0.0,75.5,79.5,75.5,2
212,2022-08-10,1B0,8,35_36,8955,10.0,26.45,25.75,0.0,75.5,79.5,75.5,2
213,2022-08-10,1B0,9,70_79,8842,10.0,27.0,26.4,0.0,75.5,79.5,75.5,2
214,2022-08-10,1B0,14,9_79_112,8720,11.0,26.95,26.4,0.0,75.5,79.5,75.5,3
215,2022-08-10,1B0,17,24_65_85,8853,11.0,28.25,27.0,0.0,75.5,79.5,75.5,3
216,2022-08-15,1B0,1,19_28,9214,11.0,23.75,23.799999999999997,0.0,80.5,84.5,80.5,2
217,2022-08-15,1B0,2,9_109,7958,11.0,23.85,22.75,0.0,70.5,74.5,70.5,2
218,2022-08-15,1B0,3,12_80_105,8250,11.0,24.15,24.4,0.0,75.5,79.5,75.5,3
219,2022-08-15,1B0,11,18_76_92,8970,11.0,28.25,25.9,0.0,75.5,79.5,75.5,3
220,2022-08-15,1B0,15,10_53_94,8861,11.0,26.549999999999997,26.8,0.0,75.5,79.5,75.5,3
221,2022-08-15,1B0,18,71_73_55,8755,11.0,26.25,27.2,0.0,75.5,79.5,75.5,3
222,2022-08-22,1B0,7,43_87_112,8956,11.0,25.05,24.85,0.0,75.5,79.5,75.5,3
223,2022-08-22,1B0,16,7_65_67,8967,11.0,28.9,26.700000000000003,0.0,75.5,79.5,75.5,3
224,2022-08-24,1B0,1,66_77,9295,11.0,23.75,23.799999999999997,0.0,80.5,84.5,80.5,2
225,2022-08-24,1B0,6,31_55_82,9326,11.0,24.950000000000003,24.450000000000003,0.0,80.5,84.5,80.5,3
226,2022-08-29,1B0,12,66_89_91,9092,11.0,27.299999999999997,26.45,0.0,80.5,84.5,80.5,3
227,2022-08-29,1B0,17,104,9036,11.0,28.25,27.0,0.0,80.5,84.5,80.5,1
228,2022-08-30,1B0,7,25_70_118,9056,11.0,25.05,24.85,0.0,80.5,84.5,80.5,3
229,2022-08-30,1B0,8,32_43_29,9161,10.0,26.45,25.75,0.0,80.5,84.5,80.5,3
230,2022-08-30,1B0,9,13_64,9047,10.0,27.0,26.4,0.0,80.5,84.5,80.5,2
231,2022-08-30,1B0,15,49_60_96,9045,11.0,26.549999999999997,26.8,0.3333333333333333,80.5,84.5,81.83333333333334,3
