,date,oven_id,layer_id,lamp_id,anomaly_accumulation_hour,water_volumn,Temperature_A,Temperature_B,lamp_special_rartio,power(other),power(lamp_1_2_60_61_62_63_121_122),power_count,anomaly_total_number
32,2022-06-20,2C0,3,49_74_86,6575,11.0,24.0,24.35,0.0,65.5,69.5,65.5,3
33,2022-07-01,2C0,16,107_112,6367,10.0,24.85,24.75,0.0,63.5,67.5,63.5,2
34,2022-07-06,2C0,1,104_118,6698,11.0,23.9,24.950000000000003,0.0,65.5,69.5,65.5,2
35,2022-07-06,2C0,8,4_10_102,6647,11.0,24.5,24.549999999999997,0.0,65.5,69.5,65.5,3
36,2022-07-07,2C0,9,25_29_45,6649,11.0,24.95,24.7,0.0,65.5,69.5,65.5,3
37,2022-07-12,2C0,2,22_111,6044,11.0,23.95,24.35,0.0,63.5,67.5,63.5,2
38,2022-07-19,2C0,11,43_52_109,6755,10.0,25.05,25.049999999999997,0.0,65.5,69.5,65.5,3
39,2022-07-23,2C0,16,55_98,6652,10.0,24.85,24.75,0.0,65.5,69.5,65.5,2
40,2022-07-25,2C0,10,30_32_86_92,6975,10.5,25.0,24.95,0.0,65.5,69.5,65.5,4
41,2022-08-03,2C0,1,40_59_92,7029,11.0,23.9,24.950000000000003,0.0,70.5,74.5,70.5,3
42,2022-08-03,2C0,5,40_85,7163,11.0,24.049999999999997,24.55,0.0,70.5,74.5,70.5,2
43,2022-08-03,2C0,6,21_40,7000,11.0,24.25,24.6,0.0,65.5,69.5,65.5,2
44,2022-08-03,2C0,11,100_107,6902,10.0,25.05,25.049999999999997,0.0,65.5,69.5,65.5,2
45,2022-08-03,2C0,12,10_30_120,6960,10.0,25.15,25.25,0.0,65.5,69.5,65.5,3
46,2022-08-03,2C0,13,14_63_75,6932,10.0,25.2,24.9,0.3333333333333333,65.5,69.5,66.83333333333334,3
47,2022-08-03,2C0,17,26_42_63_65,6881,10.0,24.95,24.7,0.25,65.5,69.5,66.5,4
48,2022-08-05,2C0,8,58_79_87,7042,11.0,24.5,24.549999999999997,0.0,70.5,74.5,70.5,3
49,2022-08-05,2C0,11,89_90,6934,10.0,25.05,25.049999999999997,0.0,65.5,69.5,65.5,2
50,2022-08-05,2C0,18,26_28_87_119,6921,10.0,24.25,24.5,0.0,65.5,69.5,65.5,4
51,2022-08-08,2C0,1,26_51_96,7076,11.0,23.9,24.950000000000003,0.0,70.5,74.5,70.5,3
52,2022-08-08,2C0,15,23_96_118,6918,10.0,24.85,24.75,0.0,65.5,69.5,65.5,3
53,2022-08-13,2C0,5,34_119,7310,11.0,24.049999999999997,24.55,0.0,70.5,74.5,70.5,2
54,2022-08-19,2C0,3,41_43_54_68,7434,11.0,24.0,24.35,0.0,70.5,74.5,70.5,4
55,2022-08-19,2C0,4,57_59_94_96,6147,11.0,23.75,24.55,0.0,63.5,67.5,63.5,4
56,2022-08-24,2C0,14,9_12_13,7234,10.0,25.1,24.7,0.0,70.5,74.5,70.5,3
57,2022-08-26,2C0,2,26_28_65_104,6680,11.0,23.95,24.35,0.0,65.5,69.5,65.5,4
58,2022-08-26,2C0,11,12_39_121,7185,10.0,25.05,25.049999999999997,0.3333333333333333,70.5,74.5,71.83333333333334,3
59,2022-08-26,2C0,19,38_40,6931,10.0,23.6,24.5,0.0,65.5,69.5,65.5,2
60,2022-08-29,2C0,5,44,7504,11.0,24.049999999999997,24.55,0.0,70.5,74.5,70.5,1
61,2022-08-29,2C0,6,50_55,7367,11.0,24.25,24.6,0.0,70.5,74.5,70.5,2
62,2022-08-29,2C0,16,109_117,7121,10.0,24.85,24.75,0.0,70.5,74.5,70.5,2
63,2022-08-30,2C0,1,13_26,7402,11.0,23.9,24.950000000000003,0.0,70.5,74.5,70.5,2
64,2022-08-30,2C0,7,26_49_98,7561,11.0,24.200000000000003,24.65,0.0,70.5,74.5,70.5,3
65,2022-08-30,2C0,17,28_60_65,7214,10.0,24.95,24.7,0.3333333333333333,70.5,74.5,71.83333333333334,3
66,2022-09-05,2C0,15,26_77_79,7276,10.0,24.85,24.75,0.0,70.5,74.5,70.5,3
67,2022-09-07,2C0,2,43_65_102,6871,11.0,23.95,24.35,0.0,65.5,69.5,65.5,3
68,2022-09-12,2C0,1,15_79_81,7604,11.0,23.9,24.950000000000003,0.0,70.5,74.5,70.5,3
69,2022-09-14,2C0,2,4_106,6965,11.0,23.95,24.35,0.0,65.5,69.5,65.5,2
70,2022-09-14,2C0,8,15_43_65,7582,11.0,24.5,24.549999999999997,0.0,70.5,74.5,70.5,3
71,2022-09-17,2C0,12,1_40_119,7528,10.0,25.15,25.25,0.3333333333333333,70.5,74.5,71.83333333333334,3
72,2022-09-20,2C0,1,107,7728,11.0,23.9,24.950000000000003,0.0,70.5,74.5,70.5,1
73,2022-09-23,2C0,5,22_26,7910,11.0,24.049999999999997,24.55,0.0,70.5,74.5,70.5,2
74,2022-09-23,2C0,8,70_74_81,7753,11.0,24.5,24.549999999999997,0.0,70.5,74.5,70.5,3
75,2022-09-23,2C0,18,39_87,7566,10.0,24.25,24.5,0.0,70.5,74.5,70.5,2
76,2022-09-30,2C0,1,8_109,7899,11.0,23.9,24.950000000000003,0.0,70.5,74.5,70.5,2
77,2022-09-30,2C0,9,43_56,7843,11.0,24.95,24.7,0.0,70.5,74.5,70.5,2
78,2022-09-30,2C0,11,89_102_112,7698,10.0,25.05,25.049999999999997,0.0,70.5,74.5,70.5,3
79,2022-10-19,2C0,9,49_55_58,8044,11.0,24.95,24.7,0.0,75.5,79.5,75.5,3
80,2022-10-19,2C0,10,60_76,8223,10.5,25.0,24.95,0.5,75.5,79.5,77.5,2
81,2022-10-19,2C0,11,10_47_76,7992,10.0,25.05,25.049999999999997,0.0,70.5,74.5,70.5,3
82,2022-10-20,2C0,1,91_119,8075,11.0,23.9,24.950000000000003,0.0,75.5,79.5,75.5,2
83,2022-10-20,2C0,6,23_38_42,8096,11.0,24.25,24.6,0.0,75.5,79.5,75.5,3
84,2022-10-20,2C0,8,52_55_58,8158,11.0,24.5,24.549999999999997,0.0,75.5,79.5,75.5,3
85,2022-10-20,2C0,13,72_75_90,8087,10.0,25.2,24.9,0.0,75.5,79.5,75.5,3
86,2022-10-27,2C0,5,91_120,8313,11.0,24.049999999999997,24.55,0.0,75.5,79.5,75.5,2
87,2022-10-27,2C0,12,26_76_112,8142,10.0,25.15,25.25,0.0,75.5,79.5,75.5,3
88,2022-10-28,2C0,2,80_93,7652,11.0,23.95,24.35,0.0,70.5,74.5,70.5,2
89,2022-10-28,2C0,10,20_46_117,8312,10.5,25.0,24.95,0.0,75.5,79.5,75.5,3
90,2022-11-02,2C0,3,6_53_69,8609,11.0,24.0,24.35,0.0,75.5,79.5,75.5,3
91,2022-11-02,2C0,17,55_67_72,8074,10.0,24.95,24.7,0.0,75.5,79.5,75.5,3
92,2022-11-04,2C0,6,49_47_100,8301,11.0,24.25,24.6,0.0,75.5,79.5,75.5,3
93,2022-11-07,2C0,2,37_99,7834,11.0,23.95,24.35,0.0,70.5,74.5,70.5,2
94,2022-11-07,2C0,7,74_78_81,8598,11.0,24.200000000000003,24.65,0.0,75.5,79.5,75.5,3
95,2022-11-07,2C0,11,28_106_115,8244,10.0,25.05,25.049999999999997,0.0,75.5,79.5,75.5,3
96,2022-11-11,2C0,13,16_23_68,8395,10.0,25.2,24.9,0.0,75.5,79.5,75.5,3
97,2022-11-16,2C0,8,60_66_76,8521,11.0,24.5,24.549999999999997,0.3333333333333333,75.5,79.5,76.83333333333334,3
98,2022-11-16,2C0,18,20_90_92,8366,10.0,24.25,24.5,0.0,75.5,79.5,75.5,3
99,2022-11-21,2C0,1,28_85_115,8566,11.0,23.9,24.950000000000003,0.0,75.5,79.5,75.5,3
100,2022-11-21,2C0,6,13_79_111,8521,11.0,24.25,24.6,0.0,75.5,79.5,75.5,3
101,2022-11-21,2C0,12,17_25_91,8511,10.0,25.15,25.25,0.0,75.5,79.5,75.5,3
102,2022-11-21,2C0,17,31_47_72,8340,10.0,24.95,24.7,0.0,75.5,79.5,75.5,3
103,2022-11-21,2C0,18,28_45_57,8425,10.0,24.25,24.5,0.0,75.5,79.5,75.5,3
104,2022-11-28,2C0,1,44_49,8669,11.0,23.9,24.950000000000003,0.0,75.5,79.5,75.5,2
105,2022-11-28,2C0,9,60_92,8646,11.0,24.95,24.7,0.5,75.5,79.5,77.5,2
106,2022-12-04,2C0,1,48_59_111,8758,11.0,23.9,24.950000000000003,0.0,75.5,79.5,75.5,3
107,2022-12-04,2C0,4,40_79,7746,11.0,23.75,24.55,0.0,70.5,74.5,70.5,2
108,2022-12-04,2C0,8,34_85_107,8831,11.0,24.5,24.549999999999997,0.0,75.5,79.5,75.5,3
109,2022-12-04,2C0,11,3_26_68,8657,10.0,25.05,25.049999999999997,0.0,75.5,79.5,75.5,3
110,2022-12-04,2C0,13,12_21_70,8696,10.0,25.2,24.9,0.0,75.5,79.5,75.5,3
111,2022-12-08,2C0,2,38_107,8368,11.0,23.95,24.35,0.0,75.5,79.5,75.5,2
112,2022-12-08,2C0,10,27_53_80,8964,10.5,25.0,24.95,0.0,75.5,79.5,75.5,3
113,2022-12-08,2C0,14,11_76_80,8645,10.0,25.1,24.7,0.0,75.5,79.5,75.5,3
114,2022-12-09,2C0,6,38_93_116,8831,11.0,24.25,24.6,0.0,75.5,79.5,75.5,3
115,2022-12-11,2C0,1,12_25_83,8871,11.0,23.9,24.950000000000003,0.0,75.5,79.5,75.5,3
116,2022-12-11,2C0,3,15_38,9281,11.0,24.0,24.35,0.0,80.5,84.5,80.5,2
117,2022-12-11,2C0,12,41_100_118,8867,10.0,25.15,25.25,0.0,75.5,79.5,75.5,3
118,2022-12-14,2C0,13,7_110_115,8869,10.0,25.2,24.9,0.0,75.5,79.5,75.5,3
119,2022-12-17,2C0,2,27_87_96,8517,11.0,23.95,24.35,0.0,75.5,79.5,75.5,3
120,2022-12-17,2C0,3,41_88,9346,11.0,24.0,24.35,0.0,80.5,84.5,80.5,2
121,2022-12-17,2C0,12,11_51_113,8950,10.0,25.15,25.25,0.0,75.5,79.5,75.5,3
122,2022-12-17,2C0,19,28_58_121,8650,10.0,23.6,24.5,0.3333333333333333,75.5,79.5,76.83333333333334,3
123,2022-12-19,2C0,8,72_82_84_116,9054,11.0,24.5,24.549999999999997,0.0,80.5,84.5,80.5,4
124,2022-12-21,2C0,4,44_70_95,8030,11.0,23.75,24.55,0.0,75.5,79.5,75.5,3
125,2022-12-21,2C0,6,15_108,9016,11.0,24.25,24.6,0.0,80.5,84.5,80.5,2
126,2022-12-22,2C0,7,16_45_67_109,9316,11.0,24.200000000000003,24.65,0.0,80.5,84.5,80.5,4
127,2022-12-22,2C0,10,76_88_92,9193,10.5,25.0,24.95,0.0,80.5,84.5,80.5,3
128,2022-12-22,2C0,11,32_47_49,8937,10.0,25.05,25.049999999999997,0.0,75.5,79.5,75.5,3
129,2022-12-26,2C0,2,28_57_66,8636,11.0,23.95,24.35,0.0,75.5,79.5,75.5,3
130,2022-12-26,2C0,6,45_46_50,9118,11.0,24.25,24.6,0.0,80.5,84.5,80.5,3
131,2022-12-26,2C0,12,26_39_101,9067,10.0,25.15,25.25,0.0,80.5,84.5,80.5,3
132,2022-12-28,2C0,18,4_72_87,9055,10.0,24.25,24.5,0.0,80.5,84.5,80.5,3
133,2022-12-30,2C0,8,8_35_91,9277,11.0,24.5,24.549999999999997,0.0,80.5,84.5,80.5,3
134,2022-12-30,2C0,17,23_70_117,9006,10.0,24.95,24.7,0.0,80.5,84.5,80.5,3
135,2023-01-03,2C0,11,38_92_111,9171,10.0,25.05,25.049999999999997,0.0,80.5,84.5,80.5,3
136,2023-01-03,2C0,13,43_54_66,9131,10.0,25.2,24.9,0.0,80.5,84.5,80.5,3
137,2023-01-07,2C0,9,74_87_96,9346,11.0,24.95,24.7,0.0,80.5,84.5,80.5,3
138,2023-01-07,2C0,11,68_81_102,9217,10.0,25.05,25.049999999999997,0.0,80.5,84.5,80.5,3
139,2023-01-10,2C0,12,44_73_119,9339,10.0,25.15,25.25,0.0,80.5,84.5,80.5,3
140,2023-01-11,2C0,2,28_40_89,8954,11.0,23.95,24.35,0.0,75.5,79.5,75.5,3
141,2023-01-11,2C0,14,30_60_105,9287,10.0,25.1,24.7,0.3333333333333333,80.5,84.5,81.83333333333334,3
142,2023-01-12,2C0,5,32,8676,11.0,24.049999999999997,24.55,0.0,75.5,79.5,75.5,1
143,2023-01-12,2C0,10,39_41_57,9624,10.5,25.0,24.95,0.0,80.5,84.5,80.5,3
144,2023-01-12,2C0,17,35_109_114,9243,10.0,24.95,24.7,0.0,80.5,84.5,80.5,3
145,2023-01-16,2C0,8,54_80,9592,11.0,24.5,24.549999999999997,0.0,80.5,84.5,80.5,2
146,2023-01-18,2C0,8,43_108,9600,11.0,24.5,24.549999999999997,0.0,80.5,84.5,80.5,2
147,2023-01-21,2C0,6,6_30_45_47,9636,11.0,24.25,24.6,0.0,80.5,84.5,80.5,4
148,2023-01-21,2C0,8,39_51,9636,11.0,24.5,24.549999999999997,0.0,80.5,84.5,80.5,2
149,2023-01-21,2C0,12,2_107,9530,10.0,25.15,25.25,0.5,80.5,84.5,82.5,2
150,2023-01-24,2C0,8,56_64_113,9667,11.0,24.5,24.549999999999997,0.0,80.5,84.5,80.5,3
151,2023-01-24,2C0,14,13_26_81,9494,10.0,25.1,24.7,0.0,80.5,84.5,80.5,3
152,2023-01-24,2C0,18,19_68_83,9480,10.0,24.25,24.5,0.0,80.5,84.5,80.5,3
153,2023-01-24,2C0,19,62_95_121,9295,10.0,23.6,24.5,0.3333333333333333,80.5,84.5,81.83333333333334,3
154,2023-01-27,2C0,2,21_50_117,9196,11.0,23.95,24.35,0.0,80.5,84.5,80.5,3
155,2023-01-28,2C0,11,33_77_96,9613,10.0,25.05,25.049999999999997,0.0,80.5,84.5,80.5,3
156,2023-01-31,2C0,2,25_26_101,9218,11.0,23.95,24.35,0.0,80.5,84.5,80.5,3
157,2023-01-31,2C0,4,19_68_96,8825,11.0,23.75,24.55,0.0,75.5,79.5,75.5,3
158,2023-01-31,2C0,9,32_45_113,9795,11.0,24.95,24.7,0.0,80.5,84.5,80.5,3
159,2023-02-01,2C0,18,68_78_111,9592,10.0,24.25,24.5,0.0,80.5,84.5,80.5,3
160,2023-02-04,2C0,7,72_80_100,10146,11.0,24.200000000000003,24.65,0.0,37.0,41.0,37.0,3
161,2023-02-04,2C0,19,18_23_31,9454,10.0,23.6,24.5,0.0,80.5,84.5,80.5,3
162,2023-02-06,2C0,12,4_41_79,9795,10.0,25.15,25.25,0.0,80.5,84.5,80.5,3
