,date,oven_id,layer_id,lamp_id,anomaly_accumulation_hour,water_volumn,Temperature_A,Temperature_B,lamp_special_rartio,power(other),power(lamp_1_2_60_61_62_63_121_122),power_count,anomaly_total_number
22,2022-03-23,1E0,2,115,5673,12.0,24.45,25.6,0.0,61.5,65.5,61.5,1
23,2022-03-23,1E0,8,47_106,5209,11.5,25.8,25.9,0.0,59.5,63.5,59.5,2
24,2022-03-23,1E0,16,98,4664,11.0,25.85,25.799999999999997,0.0,57.5,61.5,57.5,1
25,2022-03-28,1E0,6,74_100,5454,12.0,25.2,26.0,0.0,59.5,63.5,59.5,2
26,2022-03-28,1E0,16,70,4763,11.0,25.85,25.799999999999997,0.0,57.5,61.5,57.5,1
27,2022-03-28,1E0,15,49,5684,11.0,26.3,26.1,0.0,61.5,65.5,61.5,1
28,2022-03-31,1E0,1,12_108,5779,12.0,24.45,25.0,0.0,61.5,65.5,61.5,2
29,2022-03-31,1E0,2,120,5827,12.0,24.45,25.6,0.0,61.5,65.5,61.5,1
30,2022-04-01,1E0,16,47_110,4821,11.0,25.85,25.799999999999997,0.0,57.5,61.5,57.5,2
31,2022-04-09,1E0,16,86,4929,11.0,25.85,25.799999999999997,0.0,57.5,61.5,57.5,1
32,2022-04-09,1E0,17,74_89,5166,11.0,25.75,25.35,0.0,59.5,63.5,59.5,2
33,2022-04-09,1E0,19,21_87,5085,11.0,25.2,23.8,0.0,59.5,63.5,59.5,2
34,2022-04-11,1E0,3,106_111,5900,12.0,25.15,24.9,0.0,61.5,65.5,61.5,2
35,2022-04-11,1E0,12,45,5366,11.0,25.6,26.25,0.0,59.5,63.5,59.5,1
36,2022-04-16,1E0,4,6_19,5754,12.0,25.75,25.0,0.0,61.5,65.5,61.5,2
37,2022-04-16,1E0,6,41_68,5750,12.0,25.2,26.0,0.0,61.5,65.5,61.5,2
38,2022-04-16,1E0,9,38,5644,11.0,25.35,25.5,0.0,61.5,65.5,61.5,1
39,2022-04-16,1E0,16,53,4980,11.0,25.85,25.799999999999997,0.0,57.5,61.5,57.5,1
40,2022-04-18,1E0,1,47_60,6045,12.0,24.45,25.0,0.5,63.5,67.5,65.5,2
41,2022-04-18,1E0,11,62_83,5515,11.0,25.55,25.85,0.5,61.5,65.5,63.5,2
42,2022-04-18,1E0,16,46_48,5014,11.0,25.85,25.799999999999997,0.0,59.5,63.5,59.5,2
43,2022-04-20,1E0,5,26_53,5997,12.0,25.75,25.45,0.0,61.5,65.5,61.5,2
44,2022-04-20,1E0,16,23_21,5022,11.0,25.85,25.799999999999997,0.0,59.5,63.5,59.5,2
45,2022-04-20,1E0,19,101_106,5225,11.0,25.2,23.8,0.0,59.5,63.5,59.5,2
46,2022-04-22,1E0,13,54_108,5418,11.0,25.55,26.1,0.0,59.5,63.5,59.5,2
47,2022-04-24,1E0,14,62_23,5443,11.0,26.05,25.5,0.5,59.5,63.5,61.5,2
48,2022-04-24,1E0,18,14_19,5212,11.0,25.5,24.65,0.0,59.5,63.5,59.5,2
49,2022-04-28,1E0,12,47_121,5586,11.0,25.6,26.25,0.5,61.5,65.5,63.5,2
50,2022-05-04,1E0,14,21_82,5595,11.0,26.05,25.5,0.0,61.5,65.5,61.5,2
51,2022-05-11,1E0,1,10_45,6455,12.0,24.45,25.0,0.0,63.5,67.5,63.5,2
52,2022-05-11,1E0,2,58_83,6514,12.0,24.45,25.6,0.0,65.5,69.5,65.5,2
53,2022-05-11,1E0,11,75_85,5904,11.0,25.55,25.85,0.0,61.5,65.5,61.5,2
54,2022-05-11,1E0,13,85,5714,11.0,25.55,26.1,0.0,61.5,65.5,61.5,1
55,2022-05-11,1E0,16,45_112,5342,11.0,25.85,25.799999999999997,0.0,59.5,63.5,59.5,2
56,2022-05-13,1E0,6,38_94,6212,12.0,25.2,26.0,0.0,63.5,67.5,63.5,2
57,2022-05-13,1E0,8,23_83,6081,11.5,25.8,25.9,0.0,63.5,67.5,63.5,2
58,2022-05-13,1E0,12,113,5848,11.0,25.6,26.25,0.0,61.5,65.5,61.5,1
59,2022-05-13,1E0,16,24_45,5368,11.0,25.85,25.799999999999997,0.0,59.5,63.5,59.5,2
60,2022-05-16,1E0,14,6_8_41,5785,11.0,26.05,25.5,0.0,61.5,65.5,61.5,3
61,2022-05-19,1E0,13,21_49,5841,11.0,25.55,26.1,0.0,61.5,65.5,61.5,2
62,2022-05-20,1E0,1,15_40_46,6600,12.0,24.45,25.0,0.0,65.5,69.5,65.5,3
63,2022-05-21,1E0,1,41,6600,12.0,24.45,25.0,0.0,65.5,69.5,65.5,1
64,2022-05-23,1E0,7,56,6413,12.0,25.5,26.1,0.0,63.5,67.5,63.5,1
65,2022-05-25,1E0,7,15_100,6431,12.0,25.5,26.1,0.0,63.5,67.5,63.5,2
66,2022-05-25,1E0,14,53_102,5925,11.0,26.05,25.5,0.0,61.5,65.5,61.5,2
67,2022-05-25,1E0,18,53_106,5714,11.0,25.5,24.65,0.0,61.5,65.5,61.5,2
68,2022-05-26,1E0,1,38_51,6685,12.0,24.45,25.0,0.0,65.5,69.5,65.5,2
69,2022-05-28,1E0,13,17,5973,11.0,25.55,26.1,0.0,61.5,65.5,61.5,1
70,2022-05-28,1E0,15,40_103,5517,11.0,26.3,26.1,0.0,61.5,65.5,61.5,2
71,2022-05-29,1E0,1,13_57,6729,12.0,24.45,25.0,0.0,65.5,69.5,65.5,2
72,2022-05-29,1E0,3,85_109,6736,12.0,25.15,24.9,0.0,65.5,69.5,65.5,2
73,2022-05-29,1E0,5,19_96_121,6673,12.0,25.75,25.45,0.3333333333333333,65.5,69.5,66.83333333333334,3
74,2022-05-29,1E0,12,100,6117,11.0,25.6,26.25,0.0,63.5,67.5,63.5,1
75,2022-05-30,1E0,3,92_113,6755,12.0,25.15,24.9,0.0,65.5,69.5,65.5,2
76,2022-05-30,1E0,13,102,6005,11.0,25.55,26.1,0.0,63.5,67.5,63.5,1
77,2022-06-01,1E0,12,55_85,6160,11.0,25.6,26.25,0.0,63.5,67.5,63.5,2
78,2022-06-01,1E0,15,42_102,5574,11.0,26.3,26.1,0.0,61.5,65.5,61.5,2
79,2022-06-02,1E0,1,14_17,6798,12.0,24.45,25.0,0.0,65.5,69.5,65.5,2
80,2022-06-02,1E0,7,45_110,6571,12.0,25.5,26.1,0.0,65.5,69.5,65.5,2
81,2022-06-04,1E0,2,98,6950,12.0,24.45,25.6,0.0,65.5,69.5,65.5,1
82,2022-06-04,1E0,7,57_119,6596,12.0,25.5,26.1,0.0,65.5,69.5,65.5,2
83,2022-06-06,1E0,12,34_50,6229,11.0,25.6,26.25,0.0,63.5,67.5,63.5,2
84,2022-06-06,1E0,17,83_85,6126,11.0,25.75,25.35,0.0,63.5,67.5,63.5,2
85,2022-06-06,1E0,18,58_119,5893,11.0,25.5,24.65,0.0,61.5,65.5,61.5,2
86,2022-06-07,1E0,3,44_107,6857,12.0,25.15,24.9,0.0,65.5,69.5,65.5,2
87,2022-06-07,1E0,5,17_117,6794,12.0,25.75,25.45,0.0,65.5,69.5,65.5,2
88,2022-06-07,1E0,11,13_47,6373,11.0,25.55,25.85,0.0,63.5,67.5,63.5,2
89,2022-06-08,1E0,16,10,5824,11.0,25.85,25.799999999999997,0.0,61.5,65.5,61.5,1
90,2022-06-09,1E0,6,8_60,6697,12.0,25.2,26.0,0.5,65.5,69.5,67.5,2
91,2022-06-09,1E0,7,9_94,6681,12.0,25.5,26.1,0.0,65.5,69.5,65.5,2
92,2022-06-09,1E0,15,60,5719,11.0,26.3,26.1,1.0,61.5,65.5,65.5,1
93,2022-06-10,1E0,1,36_106,6935,12.0,24.45,25.0,0.0,65.5,69.5,65.5,2
94,2022-06-11,1E0,16,17_19_63_65,6223,11.0,25.85,25.799999999999997,0.25,63.5,67.5,64.5,4
95,2022-06-11,1E0,17,10_70,5872,11.0,25.75,25.35,0.0,61.5,65.5,61.5,2
96,2022-06-13,1E0,6,6_30_64,6782,12.0,25.2,26.0,0.0,65.5,69.5,65.5,3
97,2022-06-13,1E0,13,27_87_111,6269,11.0,25.55,26.1,0.0,63.5,67.5,63.5,3
98,2022-06-13,1E0,15,55,5737,11.0,26.3,26.1,0.0,61.5,65.5,61.5,1
99,2022-06-17,1E0,14,54_60_76,6332,11.0,26.05,25.5,0.3333333333333333,63.5,67.5,64.83333333333334,3
100,2022-06-18,1E0,1,40_58,7065,12.0,24.45,25.0,0.0,70.5,74.5,70.5,2
101,2022-06-18,1E0,18,17_104,6096,11.0,25.5,24.65,0.0,63.5,67.5,63.5,2
102,2022-06-20,1E0,4,56_117,6919,12.0,25.75,25.0,0.0,65.5,69.5,65.5,2
103,2022-06-20,1E0,9,17_31_115,6785,11.0,25.35,25.5,0.0,65.5,69.5,65.5,3
104,2022-06-22,1E0,19,8_17_33,6284,11.0,25.2,23.8,0.0,63.5,67.5,63.5,3
105,2022-06-24,1E0,7,4_51_52,6931,12.0,25.5,26.1,0.0,65.5,69.5,65.5,3
106,2022-06-25,1E0,1,6_28_81,7193,12.0,24.45,25.0,0.0,70.5,74.5,70.5,3
107,2022-06-25,1E0,2,40_109,7338,12.0,24.45,25.6,0.0,70.5,74.5,70.5,2
108,2022-06-29,1E0,6,2_21_104,7032,12.0,25.2,26.0,0.3333333333333333,70.5,74.5,71.83333333333334,3
109,2022-07-05,1E0,8,10_43_113,6958,11.5,25.8,25.9,0.0,65.5,69.5,65.5,3
110,2022-07-05,1E0,13,27_41_117,6552,11.0,25.55,26.1,0.0,65.5,69.5,65.5,3
111,2022-07-05,1E0,14,51_70_121,6521,11.0,26.05,25.5,0.3333333333333333,65.5,69.5,66.83333333333334,3
112,2022-07-05,1E0,15,10_105,6010,11.0,26.3,26.1,0.0,63.5,67.5,63.5,2
113,2022-07-06,1E0,8,28_43,6377,11.5,25.8,25.9,0.0,63.5,67.5,63.5,2
114,2022-07-06,1E0,18,8_77_97,7857,11.0,25.5,24.65,0.0,70.5,74.5,70.5,3
115,2022-07-07,1E0,3,96_119_120,7288,12.0,25.15,24.9,0.0,70.5,74.5,70.5,3
116,2022-07-07,1E0,12,9_106_117,6670,11.0,25.6,26.25,0.0,65.5,69.5,65.5,3
117,2022-07-08,1E0,5,83_101_103,7273,12.0,25.75,25.45,0.0,70.5,74.5,70.5,3
118,2022-07-12,1E0,17,10_41_91,6608,11.0,25.75,25.35,0.0,65.5,69.5,65.5,3
119,2022-07-16,1E0,6,15_25_79,7174,12.0,25.2,26.0,0.0,70.5,74.5,70.5,3
120,2022-07-19,1E0,3,65_70_81,7409,12.0,25.15,24.9,0.0,70.5,74.5,70.5,3
121,2022-07-30,1E0,1,32_68_92,7477,12.0,24.45,25.0,0.0,70.5,74.5,70.5,3
122,2022-07-30,1E0,15,23_66,6211,11.0,26.3,26.1,0.0,63.5,67.5,63.5,2
123,2022-07-30,1E0,16,32_89,6354,11.0,25.85,25.799999999999997,0.0,63.5,67.5,63.5,2
124,2022-08-05,1E0,7,21_96_109,7279,12.0,25.5,26.1,0.0,70.5,74.5,70.5,3
125,2022-08-05,1E0,8,10_100_110,7220,11.5,25.8,25.9,0.0,70.5,74.5,70.5,3
126,2022-08-05,1E0,11,27_30_32_78,7005,11.0,25.55,25.85,0.0,70.5,74.5,70.5,4
127,2022-08-05,1E0,13,21_30_58,6795,11.0,25.55,26.1,0.0,65.5,69.5,65.5,3
128,2022-08-05,1E0,14,73_77_98,6776,11.0,26.05,25.5,0.0,65.5,69.5,65.5,3
129,2022-08-06,1E0,18,11_28_51,6565,11.0,25.5,24.65,0.0,65.5,69.5,65.5,3
130,2022-08-10,1E0,1,20_25_78,7651,12.0,24.45,25.0,0.0,70.5,74.5,70.5,3
131,2022-08-10,1E0,12,87_93_102,7520,11.0,25.6,26.25,0.0,70.5,74.5,70.5,3
132,2022-08-13,1E0,2,53_81_115,7715,12.0,24.45,25.6,0.0,70.5,74.5,70.5,3
133,2022-08-22,1E0,15,69_78_83,6369,11.0,26.3,26.1,0.0,63.5,67.5,63.5,3
134,2022-08-26,1E0,11,25_72_89,7128,11.0,25.55,25.85,0.0,70.5,74.5,70.5,3
135,2022-08-27,1E0,7,96_115,7434,12.0,25.5,26.1,0.0,70.5,74.5,70.5,2
136,2022-08-30,1E0,1,3_76_100,7713,12.0,24.45,25.0,0.0,70.5,74.5,70.5,3
137,2022-08-31,1E0,9,49_81_109,7404,11.0,25.35,25.5,0.0,70.5,74.5,70.5,3
