,date,oven_id,layer_id,lamp_id,anomaly_accumulation_hour,water_volumn,Temperature_A,Temperature_B,lamp_special_rartio,power(other),power(lamp_1_2_60_61_62_63_121_122),power_count,anomaly_total_number
22,2022-06-28,2E0,16,13_74,3714,11.0,24.1,24.75,0.0,54.5,58.5,54.5,2
23,2022-07-07,2E0,2,86_120,5829,11.0,22.4,23.1,0.0,61.5,65.5,61.5,2
24,2022-07-07,2E0,11,4_107_113,4883,11.0,24.3,23.200000000000003,0.0,57.5,61.5,57.5,3
25,2022-07-23,2E0,17,85_89,4337,11.0,23.75,24.7,0.0,55.5,59.5,55.5,2
26,2022-08-08,2E0,13,55_68,4957,11.0,24.25,23.55,0.0,57.5,61.5,57.5,2
27,2022-08-08,2E0,19,13_74_117,4264,11.0,24.4,24.3,0.0,55.5,59.5,55.5,3
28,2022-08-13,2E0,18,57,5578,11.0,24.049999999999997,24.4,0.0,61.5,65.5,61.5,1
29,2022-08-19,2E0,7,80_111,5785,11.0,23.9,23.799999999999997,0.0,61.5,65.5,61.5,2
30,2022-08-27,2E0,9,103_120,5721,11.0,23.799999999999997,23.55,0.0,61.5,65.5,61.5,2
31,2022-08-30,2E0,4,70_72_59,6149,11.0,23.3,23.65,0.0,63.5,67.5,63.5,3
32,2022-09-05,2E0,2,13_70_109,6438,11.0,22.4,23.1,0.0,63.5,67.5,63.5,3
33,2022-09-05,2E0,7,92_100,5132,11.0,23.9,23.799999999999997,0.0,59.5,63.5,59.5,2
34,2022-09-05,2E0,8,79,5755,11.0,23.65,23.75,0.0,61.5,65.5,61.5,1
35,2022-09-05,2E0,12,10_12_34_36_67,4758,11.0,24.35,23.3,0.0,57.5,61.5,57.5,5
36,2022-09-12,2E0,5,6_8_111,6200,11.0,23.5,23.55,0.0,63.5,67.5,63.5,3
37,2022-09-12,2E0,14,45_78,5243,11.0,24.200000000000003,24.05,0.0,59.5,63.5,59.5,2
38,2022-09-12,2E0,19,118_120,4488,11.0,24.4,24.3,0.0,57.5,61.5,57.5,2
39,2022-09-23,2E0,13,40_49_72_122,5354,11.0,24.25,23.55,0.25,59.5,63.5,60.5,4
40,2022-09-23,2E0,15,13_15_32_75,5300,11.0,24.25,24.450000000000003,0.0,59.5,63.5,59.5,4
41,2022-09-26,2E0,1,13_19_90,6765,11.0,21.950000000000003,23.549999999999997,0.0,65.5,69.5,65.5,3
42,2022-10-05,2E0,2,76_114_119,6795,11.0,22.4,23.1,0.0,65.5,69.5,65.5,3
43,2022-10-05,2E0,5,81_90_117,6453,11.0,23.5,23.55,0.0,63.5,67.5,63.5,3
44,2022-10-05,2E0,7,58_87,6317,11.0,23.9,23.799999999999997,0.0,63.5,67.5,63.5,2
45,2022-10-05,2E0,11,7_109,5687,11.0,24.3,23.200000000000003,0.0,61.5,65.5,61.5,2
46,2022-10-13,2E0,9,23_80_118,6125,11.0,23.799999999999997,23.55,0.0,63.5,67.5,63.5,3
47,2022-10-14,2E0,1,14_76_79,6966,11.0,21.950000000000003,23.549999999999997,0.0,65.5,69.5,65.5,3
48,2022-10-14,2E0,8,60,6087,11.0,23.65,23.75,1.0,63.5,67.5,67.5,1
49,2022-10-14,2E0,12,10,5277,11.0,24.35,23.3,0.0,59.5,63.5,59.5,1
50,2022-10-20,2E0,8,58,6126,11.0,23.65,23.75,0.0,63.5,67.5,63.5,1
51,2022-10-20,2E0,17,13_25_109,5055,11.0,23.75,24.7,0.0,59.5,63.5,59.5,3
52,2022-10-31,2E0,7,80,6561,11.0,23.9,23.799999999999997,0.0,65.5,69.5,65.5,1
53,2022-10-31,2E0,9,66_74,6353,11.0,23.799999999999997,23.55,0.0,63.5,67.5,63.5,2
54,2022-10-31,2E0,11,74_119,5893,11.0,24.3,23.200000000000003,0.0,61.5,65.5,61.5,2
55,2022-11-02,2E0,14,13_100,6967,11.0,24.200000000000003,24.05,0.0,65.5,69.5,65.5,2
56,2022-11-02,2E0,15,42_78_113,6825,11.0,24.25,24.450000000000003,0.0,65.5,69.5,65.5,3
57,2022-11-09,2E0,10,21_115,6601,11.0,24.0,23.450000000000003,0.0,65.5,69.5,65.5,2
58,2022-11-11,2E0,8,57,6303,11.0,23.65,23.75,0.0,63.5,67.5,63.5,1
59,2022-11-11,2E0,11,64_68,6000,11.0,24.3,23.200000000000003,0.0,61.5,65.5,61.5,2
60,2022-11-16,2E0,1,10_39,7375,11.0,21.950000000000003,23.549999999999997,0.0,70.5,74.5,70.5,2
61,2022-11-17,2E0,7,41_85_100,6749,11.0,23.9,23.799999999999997,0.0,65.5,69.5,65.5,3
62,2022-11-18,2E0,4,90_100,8490,11.0,23.3,23.65,0.0,75.5,79.5,75.5,2
63,2022-11-18,2E0,7,65_113,8521,11.0,23.9,23.799999999999997,0.0,75.5,79.5,75.5,2
64,2022-11-18,2E0,15,40,6775,11.0,24.25,24.450000000000003,0.0,65.5,69.5,65.5,1
65,2022-11-21,2E0,10,25_26_27_28,6794,11.0,24.0,23.450000000000003,0.0,65.5,69.5,65.5,4
66,2022-11-25,2E0,2,66_67,7458,11.0,22.4,23.1,0.0,70.5,74.5,70.5,2
67,2022-11-28,2E0,4,35_75_80,7289,11.0,23.3,23.65,0.0,70.5,74.5,70.5,3
68,2022-12-05,2E0,2,62_102,7513,11.0,22.4,23.1,0.5,70.5,74.5,72.5,2
69,2022-12-05,2E0,4,13_41_76,7365,11.0,23.3,23.65,0.0,70.5,74.5,70.5,3
70,2022-12-05,2E0,5,13_49_56,7179,11.0,23.5,23.55,0.0,70.5,74.5,70.5,3
71,2022-12-05,2E0,11,102_117,6246,11.0,24.3,23.200000000000003,0.0,63.5,67.5,63.5,2
72,2022-12-05,2E0,16,37_73,5127,11.0,24.1,24.75,0.0,59.5,63.5,59.5,2
73,2022-12-09,2E0,7,9_13_108,7043,11.0,23.9,23.799999999999997,0.0,70.5,74.5,70.5,3
74,2022-12-11,2E0,1,64_81,7768,11.0,21.950000000000003,23.549999999999997,0.0,70.5,74.5,70.5,2
75,2022-12-11,2E0,13,30_95_97_119,6310,11.0,24.25,23.55,0.0,63.5,67.5,63.5,4
76,2022-12-11,2E0,15,30_57_59,6176,11.0,24.25,24.450000000000003,0.0,63.5,67.5,63.5,3
77,2022-12-11,2E0,16,90,5195,11.0,24.1,24.75,0.0,59.5,63.5,59.5,1
78,2022-12-14,2E0,9,9_85_106,6856,11.0,23.799999999999997,23.55,0.0,65.5,69.5,65.5,3
79,2022-12-17,2E0,6,27_31,7514,11.0,23.549999999999997,23.6,0.0,70.5,74.5,70.5,2
80,2022-12-17,2E0,7,36_75_98,7153,11.0,23.9,23.799999999999997,0.0,70.5,74.5,70.5,3
81,2022-12-19,2E0,8,57_58_59_60,6766,11.0,23.65,23.75,0.25,65.5,69.5,66.5,4
82,2022-12-21,2E0,4,35_68,7605,11.0,23.3,23.65,0.0,70.5,74.5,70.5,2
83,2022-12-21,2E0,5,24_45_120,7407,11.0,23.5,23.55,0.0,70.5,74.5,70.5,3
84,2022-12-21,2E0,11,13_28_43,6453,11.0,24.3,23.200000000000003,0.0,63.5,67.5,63.5,3
85,2022-12-21,2E0,12,35,6107,11.0,24.35,23.3,0.0,63.5,67.5,63.5,1
86,2022-12-21,2E0,13,40_80_85,6405,11.0,24.25,23.55,0.0,63.5,67.5,63.5,3
87,2022-12-26,2E0,4,41_74,7692,11.0,23.3,23.65,0.0,70.5,74.5,70.5,2
88,2022-12-26,2E0,10,13_64_113,7299,11.0,24.0,23.450000000000003,0.0,70.5,74.5,70.5,3
89,2022-12-26,2E0,18,13_65,5515,11.0,24.049999999999997,24.4,0.0,61.5,65.5,61.5,2
90,2022-12-27,2E0,8,66,6903,11.0,23.65,23.75,0.0,65.5,69.5,65.5,1
91,2022-12-27,2E0,9,43_107,7028,11.0,23.799999999999997,23.55,0.0,70.5,74.5,70.5,2
92,2023-01-04,2E0,2,6_115,7921,11.0,22.4,23.1,0.0,70.5,74.5,70.5,2
93,2023-01-04,2E0,5,4_113_119,7619,11.0,23.5,23.55,0.0,70.5,74.5,70.5,3
94,2023-01-04,2E0,6,13_25_41,7845,11.0,23.549999999999997,23.6,0.0,70.5,74.5,70.5,3
95,2023-01-04,2E0,8,106,6964,11.0,23.65,23.75,0.0,65.5,69.5,65.5,1
96,2023-01-04,2E0,12,33_36_62_82,6226,11.0,24.35,23.3,0.25,63.5,67.5,64.5,4
97,2023-01-04,2E0,16,29_31_58,5532,11.0,24.1,24.75,0.0,61.5,65.5,61.5,3
98,2023-01-07,2E0,1,1_16_89,8238,11.0,21.950000000000003,23.549999999999997,0.3333333333333333,75.5,79.5,76.83333333333334,3
99,2023-01-11,2E0,4,18_59_64,7930,11.0,23.3,23.65,0.0,70.5,74.5,70.5,3
100,2023-01-11,2E0,7,21_37_65,7601,11.0,23.9,23.799999999999997,0.0,70.5,74.5,70.5,3
101,2023-01-11,2E0,8,26_77,7033,11.0,23.65,23.75,0.0,70.5,74.5,70.5,2
102,2023-01-11,2E0,9,33_38_113,7238,11.0,23.799999999999997,23.55,0.0,70.5,74.5,70.5,3
103,2023-01-12,2E0,3,20_30,891,11.0,22.85,23.65,0.0,75.5,79.5,75.5,2
104,2023-01-12,2E0,14,13_15_74_90,6835,11.0,24.200000000000003,24.05,0.0,65.5,69.5,65.5,4
105,2023-01-12,2E0,18,32_66_85,5838,11.0,24.049999999999997,24.4,0.0,61.5,65.5,61.5,3
106,2023-01-16,2E0,9,60_65,7309,11.0,23.799999999999997,23.55,0.5,70.5,74.5,72.5,2
107,2023-01-16,2E0,10,25_47_111,7699,11.0,24.0,23.450000000000003,0.0,70.5,74.5,70.5,3
108,2023-01-18,2E0,2,74_117,8196,11.0,22.4,23.1,0.0,75.5,79.5,75.5,2
109,2023-01-18,2E0,7,40_78_92,7723,11.0,23.9,23.799999999999997,0.0,70.5,74.5,70.5,3
110,2023-01-18,2E0,11,8_11_36,6988,11.0,24.3,23.200000000000003,0.0,65.5,69.5,65.5,3
111,2023-01-18,2E0,13,4_13_97,6926,11.0,24.25,23.55,0.0,65.5,69.5,65.5,3
112,2023-01-21,2E0,6,27_93_100,8139,11.0,23.549999999999997,23.6,0.0,75.5,79.5,75.5,3
113,2023-01-21,2E0,8,16_57,7210,11.0,23.65,23.75,0.0,70.5,74.5,70.5,2
114,2023-01-24,2E0,4,24_55_121,8128,11.0,23.3,23.65,0.3333333333333333,75.5,79.5,76.83333333333334,3
115,2023-01-24,2E0,5,20_27_39,7938,11.0,23.5,23.55,0.0,70.5,74.5,70.5,3
116,2023-01-24,2E0,9,41_63_118_119,7408,11.0,23.799999999999997,23.55,0.25,70.5,74.5,71.5,4
117,2023-01-27,2E0,3,48_59,1087,11.0,22.85,23.65,0.0,37.0,41.0,37.0,2
118,2023-02-01,2E0,4,36_87_120,8177,11.0,23.3,23.65,0.0,75.5,79.5,75.5,3
119,2023-02-01,2E0,8,101,7269,11.0,23.65,23.75,0.0,70.5,74.5,70.5,1
120,2023-02-01,2E0,9,21_47,7470,11.0,23.799999999999997,23.55,0.0,70.5,74.5,70.5,2
