,date,oven_id,layer_id,lamp_id,anomaly_accumulation_hour,water_volumn,Temperature_A,Temperature_B,lamp_special_rartio,power(other),power(lamp_1_2_60_61_62_63_121_122),power_count,anomaly_total_number
139,2022-11-02,2B0,18,76_83,8220,11.0,22.75,24.299999999999997,0.0,75.5,79.5,75.5,2
140,2022-11-04,2B0,7,47_58,8330,10.0,23.6,24.35,0.0,75.5,79.5,75.5,2
141,2022-11-04,2B0,13,55_89,7820,11.0,23.0,23.3,0.0,70.5,74.5,70.5,2
142,2022-11-04,2B0,14,9_41,8167,11.0,22.7,23.1,0.0,75.5,79.5,75.5,2
143,2022-11-07,2B0,8,55_56_68,8582,10.0,23.35,24.25,0.0,75.5,79.5,75.5,3
144,2022-11-07,2B0,16,52,8046,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,1
145,2022-11-09,2B0,7,21_119,8382,10.0,23.6,24.35,0.0,75.5,79.5,75.5,2
146,2022-11-11,2B0,11,15_77_120,7984,11.0,23.2,23.95,0.0,70.5,74.5,70.5,3
147,2022-11-11,2B0,17,23_40,8168,11.0,22.65,22.7,0.0,75.5,79.5,75.5,2
148,2022-11-14,2B0,4,87_95,8427,10.0,23.55,22.799999999999997,0.0,75.5,79.5,75.5,2
149,2022-11-14,2B0,6,13_64,8011,10.0,23.55,23.7,0.0,75.5,79.5,75.5,2
150,2022-11-14,2B0,10,38_47,8496,11.0,23.1,23.9,0.0,75.5,79.5,75.5,2
151,2022-11-14,2B0,15,67_69,6735,11.0,22.799999999999997,22.65,0.0,65.5,69.5,65.5,2
152,2022-11-16,2B0,13,41_98,7971,11.0,23.0,23.3,0.0,70.5,74.5,70.5,2
153,2022-11-16,2B0,16,54_96,8173,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,2
154,2022-11-17,2B0,13,29,7971,11.0,23.0,23.3,0.0,70.5,74.5,70.5,1
155,2022-11-17,2B0,15,92,6773,11.0,22.799999999999997,22.65,0.0,65.5,69.5,65.5,1
156,2022-11-21,2B0,11,6_120,8073,11.0,23.2,23.95,0.0,75.5,79.5,75.5,2
157,2022-11-21,2B0,14,48_74,8433,11.0,22.7,23.1,0.0,75.5,79.5,75.5,2
158,2022-11-21,2B0,18,17_29_53_99,8502,11.0,22.75,24.299999999999997,0.0,75.5,79.5,75.5,4
159,2022-11-25,2B0,7,63_104,8659,10.0,23.6,24.35,0.5,75.5,79.5,77.5,2
160,2022-11-28,2B0,6,9_18_29,8287,10.0,23.55,23.7,0.0,75.5,79.5,75.5,3
161,2022-11-28,2B0,8,72_98,8826,10.0,23.35,24.25,0.0,75.5,79.5,75.5,2
162,2022-11-28,2B0,11,1_37_120,8183,11.0,23.2,23.95,0.3333333333333333,75.5,79.5,76.83333333333334,3
163,2022-12-04,2B0,4,23_72_99,8689,10.0,23.55,22.799999999999997,0.0,75.5,79.5,75.5,3
164,2022-12-04,2B0,7,8_25_107,8796,10.0,23.6,24.35,0.0,75.5,79.5,75.5,3
165,2022-12-04,2B0,9,25_43_49,7011,10.5,23.15,24.0,0.0,70.5,74.5,70.5,3
166,2022-12-04,2B0,11,67_85_120,8209,11.0,23.2,23.95,0.0,75.5,79.5,75.5,3
167,2022-12-04,2B0,12,19_29_85,8640,11.0,23.1,23.5,0.0,75.5,79.5,75.5,3
168,2022-12-08,2B0,8,47_64,9054,10.0,23.35,24.25,0.0,80.5,84.5,80.5,2
169,2022-12-08,2B0,10,63_93,8949,11.0,23.1,23.9,0.5,75.5,79.5,77.5,2
170,2022-12-08,2B0,14,19_66_94,8629,11.0,22.7,23.1,0.0,75.5,79.5,75.5,3
171,2022-12-08,2B0,17,19_29_93,8636,11.0,22.65,22.7,0.0,75.5,79.5,75.5,3
172,2022-12-11,2B0,6,10_33_58,8509,10.0,23.55,23.7,0.0,75.5,79.5,75.5,3
173,2022-12-11,2B0,7,21_83,8897,10.0,23.6,24.35,0.0,75.5,79.5,75.5,2
174,2022-12-11,2B0,16,15_93,8646,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,2
175,2022-12-11,2B0,19,3_29_58,8704,11.0,22.9,25.9,0.0,75.5,79.5,75.5,3
176,2022-12-14,2B0,4,89_91_104,8869,10.0,23.55,22.799999999999997,0.0,75.5,79.5,75.5,3
177,2022-12-14,2B0,16,20_36,8689,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,2
178,2022-12-17,2B0,10,93_108,9087,11.0,23.1,23.9,0.0,80.5,84.5,80.5,2
179,2022-12-19,2B0,13,78_113,8556,11.0,23.0,23.3,0.0,75.5,79.5,75.5,2
180,2022-12-19,2B0,16,98_120,8748,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,2
181,2022-12-21,2B0,11,83_111_120,8488,11.0,23.2,23.95,0.0,75.5,79.5,75.5,3
182,2022-12-21,2B0,18,57_59_98,8958,11.0,22.75,24.299999999999997,0.0,75.5,79.5,75.5,3
183,2022-12-22,2B0,4,60_91,9017,10.0,23.55,22.799999999999997,0.5,80.5,84.5,82.5,2
184,2022-12-22,2B0,8,13_60,9317,10.0,23.35,24.25,0.5,80.5,84.5,82.5,2
185,2022-12-22,2B0,12,11_104,8964,11.0,23.1,23.5,0.0,75.5,79.5,75.5,2
186,2022-12-23,2B0,16,66_73,8819,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,2
187,2022-12-26,2B0,6,63_80,8791,10.0,23.55,23.7,0.5,75.5,79.5,77.5,2
188,2022-12-26,2B0,8,98_113,9368,10.0,23.35,24.25,0.0,80.5,84.5,80.5,2
189,2022-12-26,2B0,10,64_108,9202,11.0,23.1,23.9,0.0,80.5,84.5,80.5,2
190,2022-12-26,2B0,13,23_32_121,8665,11.0,23.0,23.3,0.3333333333333333,75.5,79.5,76.83333333333334,3
191,2022-12-27,2B0,17,26_91_115,8985,11.0,22.65,22.7,0.0,75.5,79.5,75.5,3
192,2022-12-27,2B0,19,8_28_78,9006,11.0,22.9,25.9,0.0,80.5,84.5,80.5,3
193,2022-12-28,2B0,9,45_77,7479,10.5,23.15,24.0,0.0,70.5,74.5,70.5,2
194,2022-12-28,2B0,15,67_92,7541,11.0,22.799999999999997,22.65,0.0,70.5,74.5,70.5,2
195,2022-12-30,2B0,4,29_91_96,9163,10.0,23.55,22.799999999999997,0.0,80.5,84.5,80.5,3
196,2022-12-30,2B0,11,8_14,8646,11.0,23.2,23.95,0.0,75.5,79.5,75.5,2
197,2022-12-30,2B0,14,29_45_80,9050,11.0,22.7,23.1,0.0,80.5,84.5,80.5,3
198,2023-01-03,2B0,8,29_73_119,9495,10.0,23.35,24.25,0.0,80.5,84.5,80.5,3
199,2023-01-03,2B0,11,49_58,8718,11.0,23.2,23.95,0.0,75.5,79.5,75.5,2
200,2023-01-03,2B0,14,8_51_87,9126,11.0,22.7,23.1,0.0,80.5,84.5,80.5,3
201,2023-01-03,2B0,16,43_74,8988,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,2
202,2023-01-07,2B0,6,9_14,9011,10.0,23.55,23.7,0.0,80.5,84.5,80.5,2
203,2023-01-07,2B0,9,17_32,7625,10.5,23.15,24.0,0.0,70.5,74.5,70.5,2
204,2023-01-07,2B0,19,19_48_86,9209,11.0,22.9,25.9,0.0,80.5,84.5,80.5,3
205,2023-01-10,2B0,7,62_112,9483,10.0,23.6,24.35,0.5,80.5,84.5,82.5,2
206,2023-01-10,2B0,11,29_51_118_120,8833,11.0,23.2,23.95,0.0,75.5,79.5,75.5,4
207,2023-01-10,2B0,12,98_87,9319,11.0,23.1,23.5,0.0,80.5,84.5,80.5,2
208,2023-01-10,2B0,16,20_68,9086,11.0,22.799999999999997,22.65,0.0,80.5,84.5,80.5,2
209,2023-01-11,2B0,8,45_78_96,9650,10.0,23.35,24.25,0.0,80.5,84.5,80.5,3
210,2023-01-11,2B0,14,2_95_102_111,9289,11.0,22.7,23.1,0.25,80.5,84.5,81.5,4
211,2023-01-12,2B0,11,60_74_77,8868,11.0,23.2,23.95,0.3333333333333333,75.5,79.5,76.83333333333334,3
212,2023-01-16,2B0,12,10_15_79,9435,11.0,23.1,23.5,0.0,80.5,84.5,80.5,3
213,2023-01-16,2B0,13,15_23,9038,11.0,23.0,23.3,0.0,80.5,84.5,80.5,2
214,2023-01-16,2B0,14,42_49_96,9358,11.0,22.7,23.1,0.0,80.5,84.5,80.5,3
215,2023-01-16,2B0,16,57_98,9150,11.0,22.799999999999997,22.65,0.0,80.5,84.5,80.5,2
216,2023-01-16,2B0,19,29_38_58,9370,11.0,22.9,25.9,0.0,80.5,84.5,80.5,3
217,2023-01-18,2B0,7,29_91_100,9646,10.0,23.6,24.35,0.0,80.5,84.5,80.5,3
218,2023-01-18,2B0,9,65_91_92,7843,10.5,23.15,24.0,0.0,70.5,74.5,70.5,3
219,2023-01-18,2B0,11,56_119,8981,11.0,23.2,23.95,0.0,75.5,79.5,75.5,2
220,2023-01-21,2B0,6,104_111,9269,10.0,23.55,23.7,0.0,80.5,84.5,80.5,2
221,2023-01-24,2B0,7,53_56_120,9728,10.0,23.6,24.35,0.0,80.5,84.5,80.5,3
222,2023-01-24,2B0,13,8_36,9178,11.0,23.0,23.3,0.0,80.5,84.5,80.5,2
223,2023-01-24,2B0,15,29_23_24,8053,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,3
224,2023-01-28,2B0,11,48_120,9151,11.0,23.2,23.95,0.0,80.5,84.5,80.5,2
225,2023-01-28,2B0,14,43_117_119,9569,11.0,22.7,23.1,0.0,80.5,84.5,80.5,3
226,2023-01-31,2B0,17,16_72_98,9674,11.0,22.65,22.7,0.0,80.5,84.5,80.5,3
227,2023-02-01,2B0,16,55_119,9437,11.0,22.799999999999997,22.65,0.0,80.5,84.5,80.5,2
228,2023-02-04,2B0,6,29_47_121,9493,10.0,23.55,23.7,0.3333333333333333,80.5,84.5,81.83333333333334,3
229,2023-02-04,2B0,13,19_41,9365,11.0,23.0,23.3,0.0,80.5,84.5,80.5,2
230,2023-02-04,2B0,19,18_23_31,9695,11.0,22.9,25.9,0.0,80.5,84.5,80.5,3
231,2023-02-06,2B0,15,67_90_92,8276,11.0,22.799999999999997,22.65,0.0,75.5,79.5,75.5,3
232,2023-02-06,2B0,16,94,9507,11.0,22.799999999999997,22.65,0.0,80.5,84.5,80.5,1
