date,oven_id,layer_id,accumulation_hour
2022-12-05,2.0,4,7365
2022-12-21,2.0,4,7605
2022-12-26,2.0,4,7692
2022-12-28,2.0,4,7751
2023-01-11,2.0,4,7930
2023-01-24,2.0,4,8128
2023-02-01,2.0,4,8177
2023-02-06,2.0,4,8299
2022-03-15,2.0,5,3784
2022-03-28,2.0,5,3919
2022-05-04,2.0,5,4527
2022-05-09,2.0,5,4566
2022-06-02,2.0,5,4988
2022-06-30,2.0,5,5452
2022-07-30,2.0,5,5848
2022-08-15,2.0,5,5963
2022-09-01,2.0,5,6106
2022-09-12,2.0,5,6200
2022-09-28,2.0,5,6425
2022-10-05,2.0,5,6453
2022-10-31,2.0,5,6810
2022-11-28,2.0,5,7179
2022-12-05,2.0,5,7179
2022-12-21,2.0,5,7407
2022-12-28,2.0,5,7573
2023-01-04,2.0,5,7619
2023-01-24,2.0,5,7938
2023-02-06,2.0,5,8153
2022-05-04,2.0,6,4533
2022-05-11,2.0,6,4628
2022-06-02,2.0,6,5025
2022-06-30,2.0,6,5476
2022-07-30,2.0,6,5836
2022-08-15,2.0,6,5944
2022-09-01,2.0,6,6092
2022-09-28,2.0,6,6447
2022-10-31,2.0,6,6904
2022-11-28,2.0,6,7271
2022-12-17,2.0,6,7514
2022-12-28,2.0,6,7755
2023-01-04,2.0,6,7845
2023-01-21,2.0,6,8139
2023-02-06,2.0,6,8391
2022-04-07,2.0,7,3961
2022-05-04,2.0,7,4395
2022-05-28,2.0,7,4818
2022-06-02,2.0,7,4894
2022-06-14,2.0,7,5112
2022-06-30,2.0,7,5371
2022-07-30,2.0,7,5697
2022-08-15,2.0,7,5781
2022-08-19,2.0,7,5785
2022-09-01,2.0,7,5904
2022-09-05,2.0,7,5132
2022-09-28,2.0,7,6242
2022-10-05,2.0,7,6317
2022-10-31,2.0,7,6585
2022-11-17,2.0,7,6749
2022-11-18,2.0,7,8521
2022-11-28,2.0,7,6922
2022-12-09,2.0,7,7043
2022-12-17,2.0,7,7153
2022-12-28,2.0,7,7386
2023-01-11,2.0,7,7601
2023-01-18,2.0,7,7723
2023-02-06,2.0,7,7989
2022-03-15,2.0,8,3632
2022-05-04,2.0,8,4354
2022-06-02,2.0,8,4855
2022-06-28,2.0,8,5276
2022-06-30,2.0,8,5304
2022-07-30,2.0,8,5528
2022-08-15,2.0,8,5607
2022-09-01,2.0,8,5721
2022-09-05,2.0,8,5755
2022-09-28,2.0,8,6021
2022-10-14,2.0,8,6087
2022-10-20,2.0,8,6126
2022-10-31,2.0,8,6192
2022-11-11,2.0,8,6303
2022-11-28,2.0,8,6505
2022-12-19,2.0,8,6766
2022-12-27,2.0,8,6903
2022-12-28,2.0,8,6947
2023-01-04,2.0,8,6964
2023-01-11,2.0,8,7033
2023-01-21,2.0,8,7210
2023-02-01,2.0,8,7269
2023-02-06,2.0,8,7384
2022-03-04,2.0,9,3391
2022-05-04,2.0,9,4313
2022-05-20,2.0,9,4569
2022-06-02,2.0,9,4784
2022-06-27,2.0,9,5176
2022-06-30,2.0,9,5229
2022-07-30,2.0,9,5546
2022-08-15,2.0,9,5643
2022-08-27,2.0,9,5721
2022-09-01,2.0,9,5751
2022-09-28,2.0,9,6083
2022-10-13,2.0,9,6125
2022-10-31,2.0,9,6377
2022-11-28,2.0,9,6694
2022-12-14,2.0,9,6856
2022-12-27,2.0,9,7028
2022-12-28,2.0,9,7073
2023-01-11,2.0,9,7238
2023-01-16,2.0,9,7309
2023-01-24,2.0,9,7408
2023-02-01,2.0,9,7470
2023-02-06,2.0,9,7544
2022-03-21,2.0,10,3660
2022-05-04,2.0,10,4325
2022-06-02,2.0,10,4829
2022-06-30,2.0,10,5291
2022-07-30,2.0,10,5592
2022-08-15,2.0,10,5708
2022-09-01,2.0,10,5833
2022-09-28,2.0,10,6142
2022-10-31,2.0,10,6590
2022-11-09,2.0,10,6601
2022-11-21,2.0,10,6794
2022-11-28,2.0,10,6896
2022-12-26,2.0,10,7299
2022-12-28,2.0,10,7359
2023-01-16,2.0,10,7699
2023-02-06,2.0,10,8000
2022-04-07,2.0,11,3459
2022-05-04,2.0,11,3852
2022-06-02,2.0,11,4345
2022-06-30,2.0,11,4805
2022-07-07,2.0,11,4883
2022-07-30,2.0,11,5108
2022-08-15,2.0,11,5213
2022-09-01,2.0,11,5335
2022-09-28,2.0,11,5627
2022-10-05,2.0,11,5687
2022-10-31,2.0,11,5917
2022-11-11,2.0,11,6000
2022-11-28,2.0,11,6230
2022-12-05,2.0,11,6246
2022-12-21,2.0,11,6453
2022-12-28,2.0,11,6612
2023-01-18,2.0,11,6988
2023-02-06,2.0,11,7240
2022-04-29,2.0,12,3358
2022-05-04,2.0,12,3425
2022-06-02,2.0,12,3907
2022-06-30,2.0,12,4354
2022-07-30,2.0,12,4645
2022-08-15,2.0,12,4751
2022-09-01,2.0,12,4861
2022-09-05,2.0,12,4758
2022-09-28,2.0,12,5113
2022-10-14,2.0,12,5277
2022-10-31,2.0,12,5526
2022-11-28,2.0,12,5819
2022-12-21,2.0,12,6107
2022-12-28,2.0,12,6226
2023-01-04,2.0,12,6226
2023-02-06,2.0,12,6777
2022-05-04,2.0,13,3790
2022-06-02,2.0,13,4219
2022-06-30,2.0,13,4661
2022-07-30,2.0,13,4957
2022-08-08,2.0,13,4957
2022-08-15,2.0,13,5025
2022-09-01,2.0,13,5120
2022-09-23,2.0,13,5354
2022-09-28,2.0,13,5400
2022-10-31,2.0,13,5829
2022-11-28,2.0,13,6129
2022-12-11,2.0,13,6310
2022-12-21,2.0,13,6405
2022-12-28,2.0,13,6560
2023-01-18,2.0,13,6926
2023-02-06,2.0,13,7196
2022-05-04,2.0,14,3777
2022-05-09,2.0,14,3850
2022-06-02,2.0,14,4222
2022-06-30,2.0,14,4671
2022-07-30,2.0,14,4977
2022-08-15,2.0,14,5082
2022-09-01,2.0,14,5171
2022-09-12,2.0,14,5243
2022-09-28,2.0,14,5398
2022-10-31,2.0,14,5808
2022-11-02,2.0,14,6967
2022-11-28,2.0,14,6097
2022-12-28,2.0,14,6567
2023-01-12,2.0,14,6835
2023-02-06,2.0,14,7185
2022-05-04,2.0,15,3737
2022-06-02,2.0,15,4164
2022-06-30,2.0,15,4611
2022-07-30,2.0,15,4914
2022-08-15,2.0,15,5017
2022-09-01,2.0,15,5110
2022-09-23,2.0,15,5300
2022-09-28,2.0,15,5342
2022-10-31,2.0,15,5745
2022-11-02,2.0,15,6825
2022-11-18,2.0,15,6775
2022-11-28,2.0,15,6030
2022-12-11,2.0,15,6176
2022-12-28,2.0,15,6450
2023-02-06,2.0,15,7090
2022-05-04,2.0,16,2899
2022-06-02,2.0,16,3313
2022-06-28,2.0,16,3714
2022-06-30,2.0,16,3745
2022-07-30,2.0,16,4032
2022-08-15,2.0,16,4140
2022-09-01,2.0,16,4231
2022-09-28,2.0,16,4472
2022-10-31,2.0,16,4870
2022-11-28,2.0,16,5110
2022-12-05,2.0,16,5127
2022-12-11,2.0,16,5195
2022-12-28,2.0,16,5469
2023-01-04,2.0,16,5532
2023-02-06,2.0,16,5712
2022-05-04,2.0,17,3366
2022-06-02,2.0,17,3756
2022-06-30,2.0,17,4171
2022-07-23,2.0,17,4337
2022-07-30,2.0,17,4438
2022-08-15,2.0,17,4533
2022-09-01,2.0,17,4610
2022-09-28,2.0,17,4847
2022-10-20,2.0,17,5055
2022-10-31,2.0,17,5204
2022-11-28,2.0,17,5380
2022-12-28,2.0,17,5824
2023-02-06,2.0,17,6409
2022-05-04,2.0,18,3261
2022-06-02,2.0,18,3562
2022-06-30,2.0,18,3970
2022-07-30,2.0,18,4220
2022-08-13,2.0,18,5578
2022-08-15,2.0,18,4316
2022-09-01,2.0,18,4387
2022-09-28,2.0,18,4627
2022-10-31,2.0,18,4994
2022-11-28,2.0,18,5180
2022-12-26,2.0,18,5515
2022-12-28,2.0,18,5573
2023-01-12,2.0,18,5838
2023-02-06,2.0,18,6172
2022-05-04,2.0,19,3299
2022-06-02,2.0,19,3632
2022-06-30,2.0,19,4032
2022-07-30,2.0,19,4232
2022-08-08,2.0,19,4264
2022-08-15,2.0,19,4312
2022-09-01,2.0,19,4413
2022-09-12,2.0,19,4488
2022-09-28,2.0,19,4609
2022-10-31,2.0,19,4988
2022-11-28,2.0,19,5190
2022-12-28,2.0,19,5625
2023-02-06,2.0,19,6231
