date,oven_id,layer_id,accumulation_hour
2022-06-02,1.0,6,6576
2022-06-09,1.0,6,6697
2022-06-13,1.0,6,6782
2022-06-29,1.0,6,7032
2022-06-30,1.0,6,7032
2022-07-16,1.0,6,7174
2022-07-30,1.0,6,7318
2022-08-15,1.0,6,7459
2022-09-01,1.0,6,7532
2022-05-04,1.0,7,6103
2022-05-23,1.0,7,6413
2022-05-25,1.0,7,6431
2022-06-02,1.0,7,6572
2022-06-04,1.0,7,6596
2022-06-09,1.0,7,6681
2022-06-24,1.0,7,6931
2022-06-30,1.0,7,7002
2022-07-30,1.0,7,7279
2022-08-05,1.0,7,7279
2022-08-15,1.0,7,7389
2022-08-27,1.0,7,7434
2022-09-01,1.0,7,7470
2021-12-27,1.0,8,3818
2022-02-27,1.0,8,4721
2022-03-23,1.0,8,5209
2022-05-04,1.0,8,5927
2022-05-13,1.0,8,6081
2022-06-02,1.0,8,6443
2022-06-30,1.0,8,6925
2022-07-05,1.0,8,6958
2022-07-06,1.0,8,6377
2022-07-30,1.0,8,7214
2022-08-05,1.0,8,7220
2022-08-15,1.0,8,7324
2022-09-01,1.0,8,7393
2022-04-16,1.0,9,5644
2022-05-04,1.0,9,5953
2022-06-02,1.0,9,6498
2022-06-20,1.0,9,6785
2022-06-30,1.0,9,6929
2022-07-30,1.0,9,7220
2022-08-15,1.0,9,7334
2022-08-31,1.0,9,7404
2022-09-01,1.0,9,7404
2022-05-04,1.0,10,5898
2022-06-02,1.0,10,6438
2022-06-30,1.0,10,6913
2022-07-30,1.0,10,7200
2022-08-15,1.0,10,7312
2022-09-01,1.0,10,7376
2022-01-09,1.0,11,3646
2022-02-11,1.0,11,4279
2022-04-18,1.0,11,5515
2022-05-04,1.0,11,5785
2022-05-11,1.0,11,5904
2022-06-02,1.0,11,6287
2022-06-07,1.0,11,6373
2022-06-30,1.0,11,6744
2022-07-30,1.0,11,7005
2022-08-05,1.0,11,7005
2022-08-15,1.0,11,7101
2022-08-26,1.0,11,7128
2022-09-01,1.0,11,7163
2022-03-04,1.0,12,4659
2022-04-11,1.0,12,5366
2022-04-28,1.0,12,5586
2022-05-04,1.0,12,5700
2022-05-13,1.0,12,5848
2022-05-29,1.0,12,6117
2022-06-01,1.0,12,6160
2022-06-02,1.0,12,6186
2022-06-06,1.0,12,6229
2022-06-30,1.0,12,6614
2022-07-07,1.0,12,6670
2022-07-30,1.0,12,6878
2022-08-10,1.0,12,7520
2022-08-15,1.0,12,6988
2022-09-01,1.0,12,7052
2022-01-25,1.0,13,3862
2022-02-17,1.0,13,4239
2022-04-22,1.0,13,5418
2022-05-04,1.0,13,5607
2022-05-11,1.0,13,5714
2022-05-19,1.0,13,5841
2022-05-28,1.0,13,5973
2022-05-30,1.0,13,6005
2022-06-02,1.0,13,6064
2022-06-13,1.0,13,6269
2022-06-30,1.0,13,6517
2022-07-05,1.0,13,6552
2022-07-30,1.0,13,6791
2022-08-05,1.0,13,6795
2022-08-15,1.0,13,6892
2022-09-01,1.0,13,6943
2022-03-07,1.0,14,4577
2022-04-24,1.0,14,5443
2022-05-04,1.0,14,5595
2022-05-16,1.0,14,5785
2022-05-25,1.0,14,5925
2022-06-02,1.0,14,6075
2022-06-17,1.0,14,6332
2022-06-30,1.0,14,6515
2022-07-05,1.0,14,6521
2022-07-30,1.0,14,6772
2022-08-05,1.0,14,6776
2022-08-15,1.0,14,6874
2022-09-01,1.0,14,6926
2022-02-17,1.0,15,3751
2022-03-28,1.0,15,5684
2022-05-04,1.0,15,5096
2022-05-28,1.0,15,5517
2022-06-01,1.0,15,5574
2022-06-02,1.0,15,5598
2022-06-09,1.0,15,5719
2022-06-13,1.0,15,5737
2022-06-30,1.0,15,5982
2022-07-05,1.0,15,6010
2022-07-30,1.0,15,6255
2022-08-15,1.0,15,6362
2022-08-22,1.0,15,6369
2022-09-01,1.0,15,6406
2022-01-17,1.0,16,3636
2022-01-25,1.0,16,3679
2022-02-17,1.0,16,4030
2022-02-19,1.0,16,4058
2022-03-10,1.0,16,4424
2022-03-23,1.0,16,4664
2022-03-28,1.0,16,4763
2022-04-01,1.0,16,4821
2022-04-09,1.0,16,4929
2022-04-16,1.0,16,4980
2022-04-18,1.0,16,5014
2022-04-20,1.0,16,5022
2022-05-04,1.0,16,5248
2022-05-11,1.0,16,5342
2022-05-13,1.0,16,5368
2022-06-02,1.0,16,5721
2022-06-08,1.0,16,5824
2022-06-11,1.0,16,6223
2022-06-30,1.0,16,6149
2022-07-30,1.0,16,6396
2022-08-15,1.0,16,6507
2022-09-01,1.0,16,6543
2022-04-09,1.0,17,5166
2022-05-04,1.0,17,5565
2022-06-02,1.0,17,6082
2022-06-06,1.0,17,6126
2022-06-11,1.0,17,5872
2022-06-30,1.0,17,6506
2022-07-12,1.0,17,6608
2022-07-30,1.0,17,6788
2022-08-15,1.0,17,6893
2022-09-01,1.0,17,6926
2022-02-10,1.0,18,3909
2022-03-10,1.0,18,4412
2022-04-24,1.0,18,5212
2022-05-04,1.0,18,5369
2022-05-25,1.0,18,5714
2022-06-02,1.0,18,5859
2022-06-06,1.0,18,5893
2022-06-18,1.0,18,6096
2022-06-30,1.0,18,6280
2022-07-06,1.0,18,7857
2022-07-30,1.0,18,6551
2022-08-06,1.0,18,6565
2022-08-15,1.0,18,6637
2022-09-01,1.0,18,6671
2022-03-04,1.0,19,4398
2022-04-09,1.0,19,5085
2022-04-20,1.0,19,5225
2022-05-04,1.0,19,5450
2022-06-02,1.0,19,5947
2022-06-22,1.0,19,6284
2022-06-30,1.0,19,6396
2022-07-30,1.0,19,6664
2022-08-15,1.0,19,6769
2022-09-01,1.0,19,6799
