date,oven_id,layer_id,accumulation_hour
2022-06-02,2C0,10,6121
2022-06-30,2C0,10,6661
2022-07-25,2C0,10,6975
2022-07-30,2C0,10,7088
2022-08-15,2C0,10,7253
2022-09-01,2C0,10,7448
2022-09-28,2C0,10,7898
2022-10-19,2C0,10,8223
2022-10-28,2C0,10,8312
2022-10-31,2C0,10,8401
2022-11-28,2C0,10,8854
2022-12-08,2C0,10,8964
2022-12-22,2C0,10,9193
2022-12-28,2C0,10,9343
2023-01-12,2C0,10,9624
2023-02-06,2C0,10,9729
2022-03-21,2C0,11,4624
2022-05-04,2C0,11,5417
2022-05-06,2C0,11,5450
2022-06-02,2C0,11,5986
2022-06-30,2C0,11,6516
2022-07-19,2C0,11,6755
2022-07-30,2C0,11,6919
2022-08-03,2C0,11,6902
2022-08-05,2C0,11,6934
2022-08-15,2C0,11,7077
2022-08-26,2C0,11,7185
2022-09-01,2C0,11,7260
2022-09-28,2C0,11,7698
2022-09-30,2C0,11,7698
2022-10-19,2C0,11,7992
2022-10-31,2C0,11,8184
2022-11-07,2C0,11,8244
2022-11-28,2C0,11,8611
2022-12-04,2C0,11,8657
2022-12-22,2C0,11,8937
2022-12-28,2C0,11,9086
2023-01-03,2C0,11,9171
2023-01-07,2C0,11,9217
2023-01-28,2C0,11,9613
2023-02-06,2C0,11,9798
2022-02-03,2C0,12,3823
2022-05-04,2C0,12,5442
2022-06-02,2C0,12,6023
2022-06-07,2C0,12,6094
2022-06-18,2C0,12,6294
2022-06-30,2C0,12,6518
2022-07-30,2C0,12,6962
2022-08-03,2C0,12,6960
2022-08-15,2C0,12,7135
2022-09-01,2C0,12,7330
2022-09-17,2C0,12,7528
2022-09-28,2C0,12,7757
2022-10-27,2C0,12,8142
2022-10-31,2C0,12,8249
2022-11-21,2C0,12,8511
2022-11-28,2C0,12,8649
2022-12-11,2C0,12,8867
2022-12-17,2C0,12,8950
2022-12-26,2C0,12,9067
2022-12-28,2C0,12,9132
2023-01-10,2C0,12,9339
2023-01-21,2C0,12,9530
2023-02-06,2C0,12,9824
2022-05-04,2C0,13,5405
2022-05-28,2C0,13,5896
2022-06-02,2C0,13,5984
2022-06-30,2C0,13,6521
2022-07-30,2C0,13,6952
2022-08-03,2C0,13,6932
2022-08-15,2C0,13,7116
2022-09-01,2C0,13,7312
2022-09-28,2C0,13,7758
2022-10-20,2C0,13,8087
2022-10-31,2C0,13,8250
2022-11-11,2C0,13,8395
2022-11-28,2C0,13,8686
2022-12-04,2C0,13,8696
2022-12-14,2C0,13,8869
2022-12-28,2C0,13,9103
2023-01-03,2C0,13,9131
2023-02-06,2C0,13,0
2022-05-04,2C0,14,5451
2022-06-02,2C0,14,6024
2022-06-11,2C0,14,6192
2022-06-30,2C0,14,6543
2022-07-30,2C0,14,6995
2022-08-15,2C0,14,7149
2022-08-24,2C0,14,7234
2022-09-01,2C0,14,7338
2022-09-28,2C0,14,7761
2022-10-31,2C0,14,8062
2022-11-28,2C0,14,8499
2022-12-08,2C0,14,8645
2022-12-28,2C0,14,9031
2023-01-11,2C0,14,9287
2023-01-24,2C0,14,9494
2023-02-06,2C0,14,9746
2022-05-04,2C0,15,5306
2022-06-02,2C0,15,5880
2022-06-30,2C0,15,6421
2022-07-30,2C0,15,6870
2022-08-08,2C0,15,6918
2022-08-15,2C0,15,7022
2022-09-01,2C0,15,7213
2022-09-05,2C0,15,7276
2022-09-28,2C0,15,7371
2022-10-31,2C0,15,7371
2022-11-28,2C0,15,7371
2022-12-28,2C0,15,7371
2023-02-06,2C0,15,7371
2022-04-03,2C0,16,4776
2022-05-04,2C0,16,5310
2022-05-15,2C0,16,5527
2022-06-02,2C0,16,5866
2022-06-30,2C0,16,6367
2022-07-01,2C0,16,6367
2022-07-23,2C0,16,6652
2022-07-30,2C0,16,6802
2022-08-15,2C0,16,6968
2022-08-29,2C0,16,7121
2022-09-01,2C0,16,7147
2022-09-28,2C0,16,7569
2022-10-31,2C0,16,7569
2022-11-28,2C0,16,7569
2022-12-28,2C0,16,7569
2023-02-06,2C0,16,7569
2022-04-29,2C0,17,5244
2022-05-04,2C0,17,5322
2022-05-15,2C0,17,5551
2022-06-02,2C0,17,5900
2022-06-30,2C0,17,6438
2022-07-30,2C0,17,6885
2022-08-03,2C0,17,6881
2022-08-15,2C0,17,7045
2022-08-30,2C0,17,7214
2022-09-01,2C0,17,7226
2022-09-28,2C0,17,7664
2022-10-31,2C0,17,8074
2022-11-02,2C0,17,8074
2022-11-21,2C0,17,8340
2022-11-28,2C0,17,8496
2022-12-28,2C0,17,9006
2022-12-30,2C0,17,9006
2023-01-12,2C0,17,9243
2023-02-06,2C0,17,9706
2022-05-04,2C0,18,5356
2022-06-02,2C0,18,5928
2022-06-30,2C0,18,6454
2022-07-30,2C0,18,6902
2022-08-05,2C0,18,6921
2022-08-15,2C0,18,7052
2022-09-01,2C0,18,7234
2022-09-23,2C0,18,7566
2022-09-28,2C0,18,7651
2022-10-31,2C0,18,8157
2022-11-16,2C0,18,8366
2022-11-21,2C0,18,8425
2022-11-28,2C0,18,8558
2022-12-28,2C0,18,9078
2023-01-24,2C0,18,9480
2023-02-01,2C0,18,9592
2023-02-06,2C0,18,9704
2022-03-23,2C0,19,4489
2022-05-04,2C0,19,5215
2022-06-02,2C0,19,5788
2022-06-17,2C0,19,6033
2022-06-30,2C0,19,6271
2022-07-30,2C0,19,6731
2022-08-15,2C0,19,6896
2022-08-26,2C0,19,6931
2022-09-01,2C0,19,7001
2022-09-28,2C0,19,7431
2022-10-31,2C0,19,7936
2022-11-28,2C0,19,8363
2022-12-17,2C0,19,8650
2022-12-28,2C0,19,8871
2023-01-24,2C0,19,9295
2023-02-04,2C0,19,9454
2023-02-06,2C0,19,9514
