date,oven_id,layer_id,accumulation_hour
2022-02-17,1C0,11,5374
2022-03-07,1C0,11,5722
2022-03-28,1C0,11,6174
2022-04-18,1C0,11,6532
2022-04-29,1C0,11,6713
2022-05-04,1C0,11,6815
2022-05-13,1C0,11,6956
2022-05-19,1C0,11,7070
2022-06-02,1C0,11,7337
2022-06-18,1C0,11,7633
2022-06-30,1C0,11,7833
2022-07-05,1C0,11,7864
2022-07-16,1C0,11,8175
2022-07-30,1C0,11,8135
2022-08-06,1C0,11,8137
2022-08-15,1C0,11,8231
2022-09-01,1C0,11,8346
2022-01-14,1C0,12,4930
2022-03-26,1C0,12,6329
2022-05-04,1C0,12,7035
2022-05-13,1C0,12,7174
2022-06-02,1C0,12,7556
2022-06-30,1C0,12,8064
2022-07-01,1C0,12,8064
2022-07-30,1C0,12,8408
2022-08-15,1C0,12,8536
2022-09-01,1C0,12,8644
2022-04-03,1C0,13,6497
2022-04-18,1C0,13,6716
2022-05-04,1C0,13,6998
2022-05-15,1C0,13,7212
2022-05-16,1C0,13,7226
2022-05-18,1C0,13,7231
2022-05-25,1C0,13,7349
2022-05-29,1C0,13,7412
2022-06-02,1C0,13,7482
2022-06-07,1C0,13,7561
2022-06-09,1C0,13,7595
2022-06-23,1C0,13,7847
2022-06-30,1C0,13,7946
2022-07-08,1C0,13,8037
2022-07-30,1C0,13,8275
2022-08-03,1C0,13,8272
2022-08-06,1C0,13,8303
2022-08-15,1C0,13,8394
2022-08-24,1C0,13,8446
2022-09-01,1C0,13,8495
2022-04-09,1C0,14,6520
2022-04-26,1C0,14,6844
2022-05-04,1C0,14,6993
2022-05-13,1C0,14,7145
2022-05-15,1C0,14,7180
2022-06-01,1C0,14,7446
2022-06-02,1C0,14,7521
2022-06-06,1C0,14,7584
2022-06-27,1C0,14,7976
2022-06-30,1C0,14,8007
2022-07-14,1C0,14,8156
2022-07-16,1C0,14,7996
2022-07-18,1C0,14,8372
2022-07-30,1C0,14,8304
2022-08-15,1C0,14,8406
2022-09-01,1C0,14,8511
2022-04-18,1C0,15,6629
2022-05-04,1C0,15,6911
2022-05-11,1C0,15,7029
2022-05-21,1C0,15,7208
2022-05-30,1C0,15,7368
2022-06-02,1C0,15,7432
2022-06-11,1C0,15,7611
2022-06-30,1C0,15,7928
2022-07-08,1C0,15,8018
2022-07-18,1C0,15,8101
2022-07-30,1C0,15,8206
2022-08-03,1C0,15,8203
2022-08-15,1C0,15,8310
2022-09-01,1C0,15,150
2022-05-04,1C0,16,6856
2022-05-17,1C0,16,7229
2022-06-02,1C0,16,7411
2022-06-10,1C0,16,7554
2022-06-21,1C0,16,7741
2022-06-30,1C0,16,7885
2022-07-07,1C0,16,7525
2022-07-18,1C0,16,8068
2022-07-30,1C0,16,8198
2022-08-15,1C0,16,8319
2022-09-01,1C0,16,8419
2022-04-24,1C0,17,6731
2022-05-04,1C0,17,6906
2022-05-23,1C0,17,7253
2022-05-31,1C0,17,7389
2022-06-02,1C0,17,7433
2022-06-06,1C0,17,7475
2022-06-11,1C0,17,7565
2022-06-27,1C0,17,7825
2022-06-28,1C0,17,7831
2022-06-30,1C0,17,7852
2022-07-04,1C0,17,7867
2022-07-08,1C0,17,7928
2022-07-16,1C0,17,7961
2022-07-30,1C0,17,8155
2022-08-15,1C0,17,8272
2022-08-24,1C0,17,8316
2022-09-01,1C0,17,8370
2022-03-04,1C0,18,5731
2022-04-22,1C0,18,6604
2022-05-04,1C0,18,6814
2022-05-19,1C0,18,7099
2022-05-26,1C0,18,7214
2022-06-02,1C0,18,7340
2022-06-10,1C0,18,7501
2022-06-14,1C0,18,7533
2022-06-20,1C0,18,7605
2022-06-30,1C0,18,7765
2022-07-30,1C0,18,8102
2022-08-15,1C0,18,8226
2022-08-24,1C0,18,8273
2022-09-01,1C0,18,8312
2022-01-29,1C0,19,5061
2022-02-10,1C0,19,5280
2022-05-04,1C0,19,6793
2022-05-19,1C0,19,7080
2022-06-02,1C0,19,7346
2022-06-10,1C0,19,7487
2022-06-30,1C0,19,7818
2022-07-04,1C0,19,7825
2022-07-07,1C0,19,7872
2022-07-16,1C0,19,8705
2022-07-30,1C0,19,8119
2022-08-06,1C0,19,8129
2022-08-15,1C0,19,8225
2022-09-01,1C0,19,8322
