date,oven_id,layer_id,accumulation_hour
2023-02-06,2G0,15,1629
2022-05-04,2G0,16,386
2022-06-02,2G0,16,461
2022-06-30,2G0,16,602
2022-07-30,2G0,16,665
2022-08-15,2G0,16,697
2022-09-01,2G0,16,710
2022-09-28,2G0,16,740
2022-10-31,2G0,16,906
2022-11-28,2G0,16,926
2022-12-28,2G0,16,1122
2023-02-06,2G0,16,1441
2022-05-04,2G0,17,331
2022-06-02,2G0,17,392
2022-06-30,2G0,17,492
2022-07-30,2G0,17,543
2022-08-15,2G0,17,568
2022-09-01,2G0,17,578
2022-09-28,2G0,17,610
2022-10-31,2G0,17,766
2022-11-28,2G0,17,769
2022-12-28,2G0,17,942
2023-02-06,2G0,17,1200
2022-05-04,2G0,18,288
2022-06-02,2G0,18,338
2022-06-30,2G0,18,408
2022-07-30,2G0,18,449
2022-08-15,2G0,18,467
2022-09-01,2G0,18,470
2022-09-28,2G0,18,502
2022-10-31,2G0,18,631
2022-11-28,2G0,18,652
2022-12-28,2G0,18,810
2023-02-06,2G0,18,1050
2022-05-04,2G0,19,214
2022-06-02,2G0,19,256
2022-06-30,2G0,19,297
2022-07-30,2G0,19,328
2022-08-15,2G0,19,344
2022-09-01,2G0,19,345
2022-09-28,2G0,19,369
2022-10-31,2G0,19,488
2022-11-28,2G0,19,506
2022-12-28,2G0,19,648
2023-02-06,2G0,19,847
