date,oven_id,layer_id,accumulation_hour
2022-05-04,1B0,6,7622
2022-05-17,1B0,6,7876
2022-06-02,1B0,6,8209
2022-06-04,1B0,6,8239
2022-06-15,1B0,6,8458
2022-06-27,1B0,6,8343
2022-06-30,1B0,6,8705
2022-07-30,1B0,6,9084
2022-08-15,1B0,6,9250
2022-08-24,1B0,6,9326
2022-09-01,1B0,6,9389
2022-01-04,1B0,7,5011
2022-02-27,1B0,7,6042
2022-04-03,1B0,7,6782
2022-05-04,1B0,7,7344
2022-05-17,1B0,7,7614
2022-05-25,1B0,7,8032
2022-06-02,1B0,7,7934
2022-06-11,1B0,7,8114
2022-06-22,1B0,7,8039
2022-06-30,1B0,7,8444
2022-07-05,1B0,7,8472
2022-07-14,1B0,7,8558
2022-07-18,1B0,7,8659
2022-07-30,1B0,7,8762
2022-08-15,1B0,7,8923
2022-08-22,1B0,7,8956
2022-08-30,1B0,7,9056
2022-09-01,1B0,7,9061
2022-02-03,1B0,8,5940
2022-02-27,1B0,8,6344
2022-04-07,1B0,8,7096
2022-04-18,1B0,8,7270
2022-04-29,1B0,8,7469
2022-05-04,1B0,8,7562
2022-05-09,1B0,8,7624
2022-05-17,1B0,8,7774
2022-05-21,1B0,8,7846
2022-06-02,1B0,8,8102
2022-06-09,1B0,8,8221
2022-06-11,1B0,8,8266
2022-06-20,1B0,8,8391
2022-06-24,1B0,8,8459
2022-06-30,1B0,8,8541
2022-07-07,1B0,8,7706
2022-07-30,1B0,8,8891
2022-08-10,1B0,8,8955
2022-08-15,1B0,8,9031
2022-08-30,1B0,8,9161
2022-09-01,1B0,8,9166
2022-01-14,1B0,9,5235
2022-04-11,1B0,9,7002
2022-04-20,1B0,9,7147
2022-04-22,1B0,9,7183
2022-05-04,1B0,9,7407
2022-05-09,1B0,9,7483
2022-05-21,1B0,9,7722
2022-05-28,1B0,9,7867
2022-05-29,1B0,9,7876
2022-06-02,1B0,9,7966
2022-06-09,1B0,9,8100
2022-06-10,1B0,9,8119
2022-06-11,1B0,9,8136
2022-06-15,1B0,9,8203
2022-06-17,1B0,9,8233
2022-06-30,1B0,9,8455
2022-07-08,1B0,9,8547
2022-07-30,1B0,9,8794
2022-08-10,1B0,9,8842
2022-08-15,1B0,9,8917
2022-08-30,1B0,9,9047
2022-09-01,1B0,9,9052
2022-01-25,1B0,10,5628
2022-04-28,1B0,10,7488
2022-05-04,1B0,10,7565
2022-05-18,1B0,10,7822
2022-05-21,1B0,10,7879
2022-06-02,1B0,10,8129
2022-06-06,1B0,10,8171
2022-06-14,1B0,10,8335
2022-06-30,1B0,10,8616
2022-07-30,1B0,10,8969
2022-08-03,1B0,10,8966
2022-08-15,1B0,10,9123
2022-09-01,1B0,10,9274
2022-01-04,1B0,11,5226
2022-01-29,1B0,11,5722
2022-03-04,1B0,11,6403
2022-03-21,1B0,11,6758
2022-03-26,1B0,11,6842
2022-04-09,1B0,11,7069
2022-04-26,1B0,11,7340
2022-05-04,1B0,11,7497
2022-05-15,1B0,11,7705
2022-05-30,1B0,11,7992
2022-05-31,1B0,11,7998
2022-06-02,1B0,11,8045
2022-06-06,1B0,11,8103
2022-06-14,1B0,11,8222
2022-06-22,1B0,11,8358
2022-06-30,1B0,11,8491
2022-07-12,1B0,11,8621
2022-07-18,1B0,11,8692
2022-07-30,1B0,11,8830
2022-08-15,1B0,11,8981
2022-09-01,1B0,11,9130
2022-01-04,1B0,12,5129
2022-02-19,1B0,12,6050
2022-03-26,1B0,12,6771
2022-04-16,1B0,12,7108
2022-05-02,1B0,12,7417
2022-05-04,1B0,12,7455
2022-05-15,1B0,12,7668
2022-05-31,1B0,12,7982
2022-06-02,1B0,12,8031
2022-06-23,1B0,12,8434
2022-06-30,1B0,12,8544
2022-07-04,1B0,12,8554
2022-07-30,1B0,12,8825
2022-08-06,1B0,12,8853
2022-08-15,1B0,12,8976
2022-08-29,1B0,12,9092
2022-09-01,1B0,12,9120
2022-02-03,1B0,13,6742
2022-03-15,1B0,13,6557
2022-04-26,1B0,13,7332
2022-05-04,1B0,13,7487
2022-05-30,1B0,13,7972
2022-06-02,1B0,13,8086
2022-06-23,1B0,13,8486
2022-06-30,1B0,13,8595
2022-07-30,1B0,13,8926
2022-08-03,1B0,13,8922
2022-08-15,1B0,13,9083
2022-09-01,1B0,13,9234
2022-02-03,1B0,14,5620
2022-03-23,1B0,14,6612
2022-04-09,1B0,14,6897
2022-04-18,1B0,14,7025
2022-05-04,1B0,14,7322
2022-06-02,1B0,14,7896
2022-06-06,1B0,14,7959
2022-06-10,1B0,14,8023
2022-06-16,1B0,14,8118
2022-06-27,1B0,14,8361
2022-06-30,1B0,14,8333
2022-07-30,1B0,14,8694
2022-08-10,1B0,14,8720
2022-08-15,1B0,14,8846
2022-09-01,1B0,14,8993
2022-03-10,1B0,15,6323
2022-04-07,1B0,15,6889
2022-04-20,1B0,15,7116
2022-04-28,1B0,15,7255
2022-05-04,1B0,15,7350
2022-05-23,1B0,15,7699
2022-05-30,1B0,15,7829
2022-06-02,1B0,15,7896
2022-06-11,1B0,15,8064
2022-06-20,1B0,15,8214
2022-06-27,1B0,15,8337
2022-06-30,1B0,15,8368
2022-07-14,1B0,15,8522
2022-07-30,1B0,15,8721
2022-08-15,1B0,15,8870
2022-08-30,1B0,15,9045
2022-09-01,1B0,15,8996
2022-02-03,1B0,16,5654
2022-03-26,1B0,16,6661
2022-04-22,1B0,16,7155
2022-05-02,1B0,16,7330
2022-05-04,1B0,16,7359
2022-05-23,1B0,16,7713
2022-06-02,1B0,16,7918
2022-06-06,1B0,16,7994
2022-06-18,1B0,16,8214
2022-06-30,1B0,16,8424
2022-07-05,1B0,16,8462
2022-07-30,1B0,16,8777
2022-08-15,1B0,16,8930
2022-08-22,1B0,16,8967
2022-09-01,1B0,16,9050
2022-01-17,1B0,17,5334
2022-03-10,1B0,17,6353
2022-04-24,1B0,17,7220
2022-05-04,1B0,17,7406
2022-05-23,1B0,17,7749
2022-05-30,1B0,17,7877
2022-06-02,1B0,17,7938
2022-06-06,1B0,17,8014
2022-06-23,1B0,17,8338
2022-06-30,1B0,17,8448
2022-07-14,1B0,17,8592
2022-07-30,1B0,17,8790
2022-08-10,1B0,17,8853
2022-08-15,1B0,17,8926
2022-08-29,1B0,17,9036
2022-09-01,1B0,17,9061
2022-01-09,1B0,18,5007
2022-03-04,1B0,18,6076
2022-03-28,1B0,18,6581
2022-04-22,1B0,18,7018
2022-05-04,1B0,18,7229
2022-05-23,1B0,18,7579
2022-05-29,1B0,18,7689
2022-06-02,1B0,18,7771
2022-06-30,1B0,18,8287
2022-07-05,1B0,18,8318
2022-07-30,1B0,18,8627
2022-08-15,1B0,18,8766
2022-09-01,1B0,18,8907
2022-05-04,1B0,19,2702
2022-06-02,1B0,19,3292
2022-06-30,1B0,19,3805
2022-07-30,1B0,19,4137
2022-08-15,1B0,19,4293
2022-09-01,1B0,19,4435
