date,oven_id,layer_id,accumulation_hour
2022-09-28,2B0,15,6202
2022-10-19,2B0,15,6353
2022-10-27,2B0,15,6449
2022-10-31,2B0,15,6558
2022-11-14,2B0,15,6735
2022-11-17,2B0,15,6773
2022-11-28,2B0,15,6988
2022-12-28,2B0,15,7563
2023-01-24,2B0,15,8053
2023-02-06,2B0,15,8337
2022-02-17,2B0,16,3920
2022-04-01,2B0,16,4709
2022-04-03,2B0,16,4725
2022-05-04,2B0,16,5281
2022-06-02,2B0,16,5882
2022-06-16,2B0,16,6152
2022-06-30,2B0,16,6433
2022-07-12,2B0,16,6589
2022-07-27,2B0,16,6794
2022-07-30,2B0,16,6883
2022-08-15,2B0,16,7091
2022-08-22,2B0,16,7157
2022-08-29,2B0,16,7263
2022-09-01,2B0,16,7296
2022-09-20,2B0,16,7615
2022-09-28,2B0,16,7657
2022-10-19,2B0,16,7776
2022-10-31,2B0,16,7986
2022-11-07,2B0,16,8046
2022-11-16,2B0,16,8173
2022-11-28,2B0,16,8423
2022-12-11,2B0,16,8646
2022-12-14,2B0,16,8689
2022-12-19,2B0,16,8748
2022-12-23,2B0,16,8819
2022-12-28,2B0,16,8955
2023-01-03,2B0,16,8988
2023-01-10,2B0,16,9086
2023-01-16,2B0,16,9150
2023-02-01,2B0,16,9437
2023-02-06,2B0,16,9568
2022-03-15,2B0,17,4551
2022-03-26,2B0,17,4707
2022-05-04,2B0,17,5429
2022-06-02,2B0,17,6024
2022-06-30,2B0,17,6571
2022-07-08,2B0,17,6679
2022-07-30,2B0,17,7036
2022-08-08,2B0,17,7304
2022-08-15,2B0,17,7210
2022-09-01,2B0,17,7433
2022-09-12,2B0,17,7586
2022-09-28,2B0,17,7770
2022-10-31,2B0,17,8059
2022-11-02,2B0,17,8059
2022-11-11,2B0,17,8168
2022-11-28,2B0,17,8498
2022-12-08,2B0,17,8636
2022-12-27,2B0,17,8985
2022-12-28,2B0,17,9030
2023-01-31,2B0,17,9674
2023-02-06,2B0,17,9846
2022-04-03,2B0,18,4983
2022-05-04,2B0,18,5531
2022-06-02,2B0,18,6128
2022-06-17,2B0,18,6408
2022-06-30,2B0,18,6660
2022-07-30,2B0,18,7137
2022-08-03,2B0,18,7132
2022-08-15,2B0,18,7335
2022-09-01,2B0,18,7555
2022-09-14,2B0,18,7785
2022-09-28,2B0,18,7931
2022-10-31,2B0,18,8220
2022-11-02,2B0,18,8220
2022-11-21,2B0,18,8502
2022-11-28,2B0,18,8604
2022-12-21,2B0,18,8958
2022-12-28,2B0,18,9127
2023-02-06,2B0,18,0
2022-02-17,2B0,19,4010
2022-04-29,2B0,19,5252
2022-05-04,2B0,19,5336
2022-06-02,2B0,19,5930
2022-06-09,2B0,19,6053
2022-06-30,2B0,19,6463
2022-07-30,2B0,19,6941
2022-08-15,2B0,19,7142
2022-08-29,2B0,19,7320
2022-09-01,2B0,19,7352
2022-09-28,2B0,19,7727
2022-10-31,2B0,19,8023
2022-11-28,2B0,19,8505
2022-12-11,2B0,19,8704
2022-12-27,2B0,19,9006
2022-12-28,2B0,19,9048
2023-01-07,2B0,19,9209
2023-01-16,2B0,19,9370
2023-02-04,2B0,19,9695
2023-02-06,2B0,19,9791
