date,oven_id,layer_id,accumulation_hour
2022-05-04,2D0,5,5435
2022-06-02,2D0,5,6007
2022-06-30,2D0,5,6522
2022-07-25,2D0,5,6834
2022-07-30,2D0,5,6944
2022-08-15,2D0,5,7088
2022-09-01,2D0,5,7263
2022-09-28,2D0,5,7685
2022-10-10,2D0,5,8131
2022-10-13,2D0,5,7909
2022-10-31,2D0,5,8199
2022-11-18,2D0,5,8675
2022-11-28,2D0,5,8637
2022-12-17,2D0,5,8936
2022-12-28,2D0,5,9174
2023-01-04,2D0,5,9191
2023-01-11,2D0,5,9293
2023-01-21,2D0,5,9481
2023-02-01,2D0,5,9618
2023-02-06,2D0,5,9677
2022-05-04,2D0,6,5441
2022-06-02,2D0,6,6031
2022-06-30,2D0,6,6529
2022-07-30,2D0,6,6977
2022-08-15,2D0,6,7132
2022-09-01,2D0,6,7304
2022-09-28,2D0,6,7719
2022-10-10,2D0,6,7952
2022-10-20,2D0,6,8044
2022-10-31,2D0,6,8205
2022-11-28,2D0,6,8619
2022-12-28,2D0,6,9165
2023-02-06,2D0,6,9801
2022-04-24,2D0,7,5174
2022-05-04,2D0,7,5356
2022-06-02,2D0,7,5925
2022-06-30,2D0,7,6435
2022-07-30,2D0,7,6885
2022-08-15,2D0,7,7033
2022-08-27,2D0,7,7137
2022-09-01,2D0,7,7187
2022-09-28,2D0,7,7624
2022-10-05,2D0,7,7706
2022-10-10,2D0,7,8201
2022-10-31,2D0,7,8093
2022-11-28,2D0,7,8516
2022-12-14,2D0,7,8633
2022-12-19,2D0,7,8640
2022-12-26,2D0,7,8746
2022-12-28,2D0,7,8807
2023-01-11,2D0,7,9063
2023-01-21,2D0,7,9239
2023-02-06,2D0,7,9472
2022-05-04,2D0,8,5356
2022-06-02,2D0,8,5901
2022-06-30,2D0,8,6407
2022-07-30,2D0,8,6859
2022-08-15,2D0,8,7008
2022-09-01,2D0,8,7182
2022-09-05,2D0,8,7244
2022-09-28,2D0,8,7557
2022-10-31,2D0,8,8022
2022-11-11,2D0,8,8159
2022-11-21,2D0,8,8255
2022-11-28,2D0,8,8379
2022-12-09,2D0,8,8513
2022-12-23,2D0,8,8739
2022-12-26,2D0,8,8778
2022-12-28,2D0,8,8840
2023-01-07,2D0,8,8958
2023-01-27,2D0,8,9299
2023-02-06,2D0,8,9432
2022-05-04,2D0,9,5284
2022-06-02,2D0,9,5850
2022-06-30,2D0,9,6347
2022-07-30,2D0,9,6804
2022-08-15,2D0,9,6958
2022-09-01,2D0,9,7134
2022-09-28,2D0,9,7539
2022-10-10,2D0,9,7682
2022-10-31,2D0,9,7977
2022-11-16,2D0,9,8745
2022-11-28,2D0,9,8366
2022-12-14,2D0,9,8559
2022-12-23,2D0,9,8693
2022-12-28,2D0,9,8823
2023-02-06,2D0,9,9500
2022-05-04,2D0,10,5082
2022-06-02,2D0,10,5634
2022-06-30,2D0,10,6124
2022-07-30,2D0,10,6564
2022-08-15,2D0,10,6703
2022-09-01,2D0,10,6851
2022-09-28,2D0,10,7249
2022-10-31,2D0,10,7744
2022-11-28,2D0,10,8171
2022-12-14,2D0,10,8310
2022-12-28,2D0,10,8516
2023-01-07,2D0,10,8680
2023-02-06,2D0,10,9109
2022-02-17,2D0,11,3821
2022-04-09,2D0,11,4578
2022-04-18,2D0,11,4719
2022-05-04,2D0,11,4995
2022-06-02,2D0,11,5555
2022-06-30,2D0,11,6043
2022-07-27,2D0,11,6383
2022-07-30,2D0,11,6462
2022-08-15,2D0,11,6602
2022-08-27,2D0,11,6665
2022-09-01,2D0,11,6716
2022-09-09,2D0,11,6792
2022-09-19,2D0,11,6923
2022-09-28,2D0,11,7062
2022-10-10,2D0,11,7091
2022-10-19,2D0,11,7183
2022-10-20,2D0,11,7207
2022-10-31,2D0,11,7267
2022-11-02,2D0,11,7267
2022-11-09,2D0,11,7286
2022-11-16,2D0,11,7352
2022-11-21,2D0,11,7418
2022-11-28,2D0,11,7539
2022-12-05,2D0,11,7582
2022-12-19,2D0,11,7787
2022-12-23,2D0,11,7825
2022-12-27,2D0,11,7902
2022-12-28,2D0,11,7947
2023-01-04,2D0,11,8057
2023-01-16,2D0,11,8269
2023-01-21,2D0,11,8304
2023-01-24,2D0,11,8335
2023-02-06,2D0,11,8451
2022-05-04,2D0,12,5154
2022-06-02,2D0,12,5703
2022-06-30,2D0,12,6206
2022-07-30,2D0,12,6637
2022-08-15,2D0,12,6766
2022-09-01,2D0,12,6925
2022-09-28,2D0,12,7309
2022-09-30,2D0,12,7309
2022-10-14,2D0,12,7512
2022-10-31,2D0,12,7771
2022-11-28,2D0,12,8197
2022-12-09,2D0,12,8337
2022-12-26,2D0,12,8619
2022-12-28,2D0,12,8681
2023-01-07,2D0,12,8824
2023-01-27,2D0,12,9166
2023-02-06,2D0,12,9257
2022-05-04,2D0,13,5120
2022-05-24,2D0,13,5440
2022-06-02,2D0,13,5603
2022-06-30,2D0,13,6104
2022-07-30,2D0,13,6540
2022-08-15,2D0,13,6665
2022-09-01,2D0,13,6824
2022-09-28,2D0,13,7218
2022-10-10,2D0,13,7341
2022-10-31,2D0,13,7629
2022-11-28,2D0,13,8048
2022-12-11,2D0,13,8210
2022-12-28,2D0,13,8542
2023-01-16,2D0,13,8883
2023-01-27,2D0,13,9026
2023-02-01,2D0,13,9072
2023-02-06,2D0,13,9127
2022-05-04,2D0,14,4857
2022-06-02,2D0,14,5396
2022-06-30,2D0,14,5890
2022-07-30,2D0,14,6324
2022-08-15,2D0,14,6448
2022-09-01,2D0,14,6544
2022-09-19,2D0,14,6774
2022-09-28,2D0,14,6908
2022-10-31,2D0,14,7405
2022-11-02,2D0,14,7415
2022-11-21,2D0,14,7626
2022-11-28,2D0,14,7748
2022-12-05,2D0,14,7748
2022-12-14,2D0,14,7876
2022-12-28,2D0,14,8000
2023-02-06,2D0,14,8000
2022-05-04,2D0,15,5039
2022-06-02,2D0,15,5589
2022-06-30,2D0,15,6096
2022-07-07,2D0,15,6162
2022-07-30,2D0,15,6495
2022-08-15,2D0,15,6616
2022-09-01,2D0,15,6771
2022-09-28,2D0,15,7162
2022-10-19,2D0,15,7407
2022-10-31,2D0,15,7584
2022-11-28,2D0,15,7989
2022-12-05,2D0,15,7997
2022-12-26,2D0,15,8287
2022-12-28,2D0,15,8346
2023-01-11,2D0,15,8536
2023-01-16,2D0,15,8610
2023-02-01,2D0,15,8773
2023-02-06,2D0,15,8827
2022-05-04,2D0,16,4979
2022-06-02,2D0,16,5526
2022-06-30,2D0,16,6004
2022-07-30,2D0,16,6418
2022-08-15,2D0,16,6539
2022-08-30,2D0,16,6673
2022-09-01,2D0,16,6678
2022-09-28,2D0,16,7062
2022-10-13,2D0,16,7268
2022-10-31,2D0,16,7541
2022-11-28,2D0,16,7955
2022-12-11,2D0,16,8151
2022-12-17,2D0,16,8211
2022-12-28,2D0,16,8444
2023-01-04,2D0,16,8447
2023-02-01,2D0,16,8901
2023-02-06,2D0,16,8956
2022-05-04,2D0,17,4909
2022-06-02,2D0,17,5430
2022-06-30,2D0,17,5893
2022-07-07,2D0,17,5900
2022-07-30,2D0,17,6224
2022-08-13,2D0,17,6249
2022-08-15,2D0,17,6285
2022-09-01,2D0,17,6425
2022-09-28,2D0,17,6802
2022-10-10,2D0,17,7783
2022-10-13,2D0,17,7011
2022-10-31,2D0,17,7289
2022-11-11,2D0,17,7421
2022-11-28,2D0,17,7687
2022-12-11,2D0,17,7877
2022-12-14,2D0,17,7912
2022-12-28,2D0,17,8185
2023-02-06,2D0,17,8769
2022-05-04,2D0,18,4888
2022-05-28,2D0,18,5342
2022-06-02,2D0,18,5430
2022-06-30,2D0,18,5893
2022-07-23,2D0,18,6152
2022-07-30,2D0,18,6287
2022-08-15,2D0,18,6416
2022-09-01,2D0,18,6561
2022-09-28,2D0,18,6930
2022-10-13,2D0,18,7140
2022-10-31,2D0,18,7390
2022-11-21,2D0,18,7668
2022-11-28,2D0,18,7786
2022-12-17,2D0,18,8058
2022-12-28,2D0,18,8118
2023-02-06,2D0,18,8118
2022-05-04,2D0,19,4879
2022-06-02,2D0,19,5393
2022-06-30,2D0,19,5858
2022-07-30,2D0,19,6277
2022-08-15,2D0,19,6397
2022-08-19,2D0,19,6410
2022-09-01,2D0,19,6531
2022-09-28,2D0,19,6902
2022-10-13,2D0,19,7112
2022-10-31,2D0,19,7371
2022-11-18,2D0,19,8167
2022-11-28,2D0,19,7761
2022-12-05,2D0,19,7815
2022-12-28,2D0,19,8228
2023-02-06,2D0,19,8830
